substance,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2019,Learning Protein Structure with a Differentiable Simulator,50,20,4,3,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Accept (Oral),Accepted,6,7,6.0,6.33,good,ICLR_2019_7_paper.json,1,0,5,3,2,6,1,7,0,0,1,2,0,0,1,0,3,1,5,38,14,0,33,8,3,62,2,7,4,4,1,0,0,0,0,0,0,1,70,209,116,3.0,13.0,43.0,36.0,28.0,3.0
0,2019,Differentiable Perturb-and-Parse: Semi-Supervised Parsing with a Structured Variational Autoencoder,79,21,3,5,3,8,2,1,0,1,23,1,0,0,0,0,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,8,7,5.0,6.67,good,ICLR_2019_68_paper.json,2,2,5,9,1,1,5,10,0,0,0,5,1,0,0,0,3,1,5,50,13,0,30,21,1,66,3,8,4,2,1,0,0,0,1,1,2,5,63,221,53,3.0,11.0,19.0,14.0,6.0,1.0
0,2018,Diffusion Convolutional Recurrent Neural Network: Data-Driven Traffic Forecasting,40,22,7,2,6,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,Accept (Poster),Accepted,5,4,9.0,6.0,good,ICLR_2018_176_paper.json,2,1,1,3,0,7,0,1,1,0,0,8,0,1,2,0,0,1,2,30,6,3,18,12,1,27,0,11,2,3,1,0,1,2,2,1,1,3,73,167,1330,2.0,6.0,23.0,264.0,497.0,208.0
0,2019,Rigorous Agent Evaluation: An Adversarial Approach to Uncover Catastrophic Failures,56,31,19,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2019_46_paper.json,0,3,6,2,2,2,4,12,0,0,0,2,0,0,1,0,2,1,2,39,7,4,53,11,2,79,4,13,5,10,2,1,1,1,2,1,4,5,62,267,60,2.0,8.0,17.0,21.0,12.0,5.0
0,2020,Exploration in Reinforcement Learning with Deep Covering Options,32,10,1,4,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_66_paper.json,5,0,5,3,1,10,0,12,1,0,0,2,0,0,0,0,2,3,1,45,3,1,19,5,1,24,1,20,0,13,0,1,1,2,4,1,2,1,41,140,32,0.0,0.0,9.0,15.0,10.0,2.0
0,2017,Learning to Optimize,34,10,8,0,6,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2017_61_paper.json,1,1,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,12,6,1,23,12,4,41,4,12,0,8,0,1,1,0,2,0,3,2,47,167,63,9.0,22.0,50.0,70.0,82.0,33.0
0,2020,Learning deep graph matching with channel-independent embedding and Hungarian attention,56,13,2,4,6,2,2,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_7_paper.json,3,0,4,3,9,1,7,5,1,0,0,14,4,0,2,0,0,1,13,67,2,0,27,3,0,29,1,4,2,5,1,0,1,0,1,0,0,3,64,143,45,0.0,1.0,12.0,18.0,14.0,6.0
0,2020,Improved Sample Complexities for Deep Neural Networks and Robust Classification via an All-Layer Margin,55,27,30,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,Accept (Poster),Accepted,3,8,8.0,6.33,good,ICLR_2020_184_paper.json,0,1,9,0,1,3,4,4,1,8,0,8,2,0,6,0,1,0,7,55,2,0,16,5,2,163,5,23,2,18,4,0,0,0,0,0,9,5,163,417,24,0.0,1.0,6.0,6.0,11.0,3.0
0,2018,Decoupling the Layers in Residual Networks,11,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2018_44_paper.json,0,0,2,2,1,3,0,0,0,1,0,1,1,0,1,0,0,0,4,16,4,1,10,9,0,43,0,10,4,14,1,0,1,1,3,0,1,2,69,173,2,0.0,0.0,0.0,1.0,0.0,0.0
1,2020,Towards a Deep Network Architecture for Structured Smoothness,39,2,2,0,7,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Accept (Poster),Accepted,6,6,,6.0,good,ICLR_2020_289_paper.json,3,0,7,0,2,3,0,4,0,1,0,0,2,0,3,0,1,1,5,32,7,1,19,7,1,47,1,16,0,9,1,1,2,3,3,2,4,4,68,196,0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020,Watch the Unobserved: A Simple Approach to Parallelizing Monte Carlo Tree Search,37,4,7,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,Accept (Talk),Accepted,6,8,8.0,7.33,good,ICLR_2020_671_paper.json,2,2,8,4,1,1,0,5,0,0,0,5,1,0,1,0,0,1,6,37,6,2,32,35,3,40,1,14,1,10,0,0,4,1,1,1,0,0,91,242,17,0.0,0.0,6.0,5.0,7.0,3.0
1,2019,Visual Semantic Navigation using Scene Priors,54,28,0,6,1,1,2,4,8,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_187_paper.json,1,0,0,0,1,2,1,11,0,0,0,8,0,0,0,0,0,1,3,28,4,3,9,4,3,59,2,14,1,10,2,0,0,1,1,1,1,5,55,175,193,4.0,20.0,51.0,61.0,65.0,15.0
1,2018,Critical Points of Linear Neural Networks: Analytical Forms and Landscape Properties,25,17,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_112_paper.json,0,0,1,0,1,2,0,2,1,0,0,9,0,0,16,0,0,0,2,34,6,1,17,4,1,63,3,4,2,3,2,0,0,1,0,0,3,0,102,212,47,7.0,9.0,13.0,11.0,8.0,3.0
0,2020,A Latent Morphology Model for Open-Vocabulary Neural Machine Translation,50,7,7,2,3,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,6,8.0,6.67,good,ICLR_2020_595_paper.json,0,0,6,4,2,0,4,8,1,0,0,3,1,0,1,0,1,0,6,37,0,1,15,2,1,38,2,7,0,11,0,0,1,0,2,0,1,1,32,114,10,0.0,0.0,5.0,4.0,1.0,0.0
0,2019,The Deep Weight Prior,44,17,12,1,8,7,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2019_108_paper.json,3,0,4,2,1,2,0,6,0,0,0,4,1,0,0,0,0,1,5,29,2,0,15,7,1,42,1,14,2,4,0,0,0,2,0,1,3,1,18,113,29,1.0,9.0,8.0,10.0,1.0,0.0
0,2020,Scale-Equivariant Steerable Networks,35,13,16,0,2,2,0,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_499_paper.json,0,0,1,1,0,1,1,5,0,0,0,10,0,0,1,1,1,0,5,27,0,1,15,4,3,48,2,19,2,6,0,5,3,3,2,2,0,3,57,175,89,1.0,1.0,22.0,32.0,32.0,14.0
0,2020,Continual Learning with Bayesian Neural Networks for Non-Stationary Data,46,6,2,1,11,5,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_148_paper.json,3,0,3,8,1,3,1,4,0,1,0,6,0,0,1,0,3,0,2,36,4,1,24,13,3,71,3,18,7,4,3,4,0,1,2,0,1,4,81,244,82,1.0,3.0,4.0,16.0,12.0,5.0
1,2020,Towards neural networks that provably know when they don't know,47,21,0,11,9,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_307_paper.json,2,0,9,4,1,1,3,7,0,1,0,3,0,2,2,0,1,0,2,38,2,2,31,3,2,59,1,17,3,8,1,0,0,2,0,2,0,5,43,181,91,0.0,0.0,0.0,0.0,0.0,0.0
0,2018,Certified Defenses against Adversarial Examples ,54,28,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Accept (Poster),Accepted,8,8,5.0,7.0,good,ICLR_2018_157_paper.json,1,1,8,1,1,3,0,3,0,1,0,7,2,0,2,0,1,3,4,38,1,2,29,5,0,48,6,11,1,11,1,2,0,2,1,1,3,3,43,170,756,110.0,188.0,180.0,181.0,105.0,50.0
1,2019,RNNs implicitly implement tensor-product representations,54,19,4,0,6,1,1,1,1,2,7,2,0,0,0,0,0,0,1,3,0,0,0,1,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_71_paper.json,2,1,3,2,0,2,1,10,0,2,0,3,2,0,2,0,3,0,8,41,3,2,27,7,0,51,3,16,2,9,1,0,3,4,2,0,5,0,54,189,38,1.0,11.0,9.0,9.0,8.0,5.0
1,2019,Discriminator-Actor-Critic: Addressing Sample Inefficiency and Reward Bias in Adversarial Imitation Learning,46,24,19,1,5,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2019_209_paper.json,0,0,3,6,1,4,3,8,2,1,0,6,1,0,1,0,4,1,2,43,2,1,16,7,1,25,1,8,3,8,0,2,1,2,1,0,0,1,14,93,167,1.0,14.0,41.0,60.0,59.0,27.0
0,2020,Probability Calibration for Knowledge Graph Embedding Models,43,13,5,1,3,6,5,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_399_paper.json,2,0,2,2,2,0,3,3,0,0,0,4,1,0,1,0,0,1,5,26,5,2,23,7,0,27,2,9,1,9,0,2,1,1,0,1,1,2,29,122,23,0.0,0.0,10.0,6.0,9.0,6.0
0,2019,Top-Down Neural Model For Formulae,10,3,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2019_121_paper.json,0,1,3,1,0,0,0,4,0,0,0,2,0,0,2,0,1,0,0,14,3,1,17,2,2,32,1,8,5,18,2,0,0,1,0,0,6,3,31,132,11,1.0,5.0,3.0,1.0,2.0,1.0
1,2019,Slimmable Neural Networks,49,30,30,0,4,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,9,7.0,8.0,good,ICLR_2019_160_paper.json,1,0,5,4,1,2,5,2,2,1,0,4,0,0,1,0,0,1,2,31,1,1,19,6,1,27,0,11,2,8,0,1,1,0,1,0,1,2,34,116,293,1.0,46.0,81.0,96.0,85.0,31.0
1,2020,Duration-of-Stay Storage Assignment under Uncertainty,24,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Spotlight),Accepted,6,3,6.0,5.0,good,ICLR_2020_567_paper.json,0,0,3,2,2,2,0,2,2,0,0,4,2,0,2,0,1,0,2,24,2,2,34,2,3,50,1,14,4,6,3,2,1,0,3,2,3,0,59,191,2,0.0,0.0,1.0,1.0,0.0,0.0
0,2020,A Target-Agnostic Attack on Deep Models: Exploiting Security Vulnerabilities of Transfer Learning,26,9,8,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_152_paper.json,1,0,3,1,4,4,1,5,0,1,0,6,0,0,2,0,2,0,2,32,3,0,34,5,1,58,1,17,0,10,1,1,3,0,0,0,2,4,59,199,31,0.0,5.0,5.0,12.0,10.0,1.0
0,2017,Online Bayesian Transfer Learning for Sequential Data Modeling,33,7,1,0,2,2,1,0,1,0,0,0,0,0,1,1,2,0,2,2,0,0,0,1,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2017_127_paper.json,1,0,1,0,1,2,1,4,0,1,0,4,0,0,0,0,0,1,1,17,6,4,24,20,4,47,4,20,2,6,1,0,1,1,4,1,0,1,89,235,16,2.0,4.0,4.0,3.0,3.0,0.0
0,2020,Evolutionary Population Curriculum for Scaling Multi-Agent Reinforcement Learning,51,21,11,5,8,7,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_359_paper.json,1,0,1,1,7,3,4,2,0,0,0,6,1,0,1,0,0,0,8,35,6,1,18,16,1,100,0,27,3,5,2,0,5,0,2,2,1,1,39,229,3,0.0,0.0,7.0,20.0,19.0,5.0
0,2018,Learning to Count Objects in Natural Images for Visual Question Answering,34,22,0,6,6,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,4.0,5.33,good,ICLR_2018_141_paper.json,1,0,6,2,0,0,0,4,1,3,0,4,1,1,1,0,1,1,5,31,1,3,19,5,1,50,0,8,4,2,1,0,1,0,0,0,1,4,79,179,162,26.0,39.0,47.0,29.0,28.0,5.0
1,2019,The role of over-parametrization in generalization of neural networks,29,16,1,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_123_paper.json,0,0,5,0,1,2,1,4,0,2,1,1,0,1,5,0,0,0,1,24,2,2,9,3,0,61,1,13,3,8,1,0,0,1,2,0,3,3,76,188,420,20.0,117.0,199.0,199.0,149.0,52.0
0,2018,Residual Connections Encourage Iterative Inference,20,11,6,0,1,3,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,5,7.0,6.0,good,ICLR_2018_138_paper.json,0,1,2,1,2,1,1,2,0,0,0,4,1,0,0,0,1,1,0,17,0,1,21,10,1,49,2,9,1,5,4,1,2,1,2,0,5,1,27,142,85,22.0,15.0,20.0,6.0,23.0,8.0
1,2019,Episodic Curiosity through Reachability,29,15,14,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,7,8.0,7.67,good,ICLR_2019_343_paper.json,0,1,1,0,0,0,2,3,0,3,0,11,1,1,4,0,1,1,6,35,3,7,36,21,2,44,4,28,3,28,3,0,1,1,2,1,10,4,87,285,187,2.0,36.0,54.0,58.0,41.0,16.0
0,2019,Variational Autoencoder with Arbitrary Conditioning,31,7,3,2,6,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_387_paper.json,5,0,4,0,2,3,2,7,0,1,0,9,1,1,4,1,0,0,4,44,10,8,31,15,2,54,4,31,4,16,3,2,4,0,2,2,3,5,81,277,112,1.0,23.0,36.0,33.0,21.0,6.0
0,2018,Fidelity-Weighted Learning,70,28,3,7,8,6,3,0,2,1,2,1,1,0,0,0,2,0,0,2,0,1,0,3,Accept (Poster),Accepted,7,5,6.0,6.0,good,ICLR_2018_36_paper.json,4,0,5,9,1,4,1,9,0,4,0,4,0,0,2,0,3,1,6,53,10,5,43,27,0,76,2,33,4,14,0,2,3,2,5,1,3,2,81,313,972,9.0,12.0,14.0,14.0,4.0,0.0
0,2019,Harmonizing Maximum Likelihood with GANs for Multimodal Conditional Generation,52,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,4,8,7.0,6.33,good,ICLR_2019_205_paper.json,1,0,3,3,3,1,1,3,0,1,0,2,1,1,3,0,0,0,6,29,3,2,33,6,2,55,3,22,5,13,1,0,1,6,0,0,3,5,69,229,21,0.0,2.0,13.0,4.0,3.0,1.0
1,2019,Variational Bayesian Phylogenetic Inference,39,4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,5,7.0,6.0,good,ICLR_2019_312_paper.json,2,0,8,3,3,4,1,6,0,0,0,1,0,0,0,0,1,1,4,34,2,0,21,7,0,35,2,18,2,6,2,0,1,1,0,0,0,2,38,137,7,1.0,2.0,3.0,4.0,11.0,2.0
0,2019,AutoLoss: Learning Discrete Schedule for Alternate Optimization,40,12,16,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_60_paper.json,0,1,3,7,3,2,4,4,0,0,1,3,0,0,0,0,2,0,1,31,1,2,25,13,1,72,4,22,3,17,2,1,6,2,0,2,0,1,41,215,26,0.0,6.0,6.0,10.0,4.0,2.0
0,2018,Mastering the Dungeon: Grounded Language Learning by Mechanical Turker Descent,25,8,11,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2018_103_paper.json,1,0,5,1,2,0,0,0,0,1,0,0,0,0,0,0,3,0,2,15,2,2,37,15,2,36,3,14,3,11,2,2,1,2,4,2,3,3,43,187,23,3.0,7.0,5.0,8.0,0.0,1.0
0,2018,On the State of the Art of Evaluation in Neural Language Models,26,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Accept (Poster),Accepted,7,5,8.0,6.67,good,ICLR_2018_153_paper.json,0,0,2,2,0,3,3,3,0,1,0,1,2,0,2,0,2,0,2,23,0,1,23,8,2,17,2,4,0,10,1,0,1,0,0,0,1,3,21,94,455,128.0,108.0,86.0,67.0,46.0,10.0
0,2018,Dynamic Neural Program Embeddings for Program Repair,13,6,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2018_250_paper.json,1,0,0,0,0,1,0,0,0,0,0,6,1,0,1,0,0,0,3,13,2,1,26,8,3,28,0,13,0,6,1,2,0,0,0,0,4,3,25,122,110,12.0,23.0,37.0,21.0,19.0,9.0
1,2019,Bayesian Deep Convolutional Networks with Many Channels are Gaussian Processes,70,24,13,8,10,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_35_paper.json,0,3,12,5,1,3,9,5,1,1,0,7,0,0,2,0,7,0,8,64,10,4,89,40,1,73,4,27,15,10,4,5,4,2,1,0,0,5,250,544,234,4.0,46.0,66.0,74.0,48.0,14.0
0,2018,Sobolev GAN,46,30,0,1,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2018_329_paper.json,3,1,7,5,2,5,5,4,1,0,0,3,1,0,0,0,2,0,7,46,1,0,28,4,1,89,2,8,2,11,1,0,0,0,2,0,2,1,64,216,2,,,,,,
0,2019,Augmented Cyclic Adversarial Learning for Low Resource Domain Adaptation,42,25,6,2,8,1,0,4,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,5,8.0,6.33,good,ICLR_2019_26_paper.json,0,0,0,3,2,0,0,3,0,0,0,12,0,0,1,1,2,0,7,31,2,0,27,12,1,21,0,16,8,8,0,0,1,0,4,0,2,4,35,141,41,3.0,12.0,16.0,7.0,4.0,3.0
0,2017,Optimization as a Model for Few-Shot Learning,30,12,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Accept (Oral),Accepted,8,9,6.0,7.67,good,ICLR_2017_3_paper.json,1,0,4,3,1,1,2,1,0,0,0,8,1,0,0,0,6,1,0,29,1,0,16,15,0,35,3,15,1,6,0,0,0,1,0,0,2,2,30,127,2470,0.0,0.0,0.0,433.0,413.0,154.0
1,2019,Variational Discriminator Bottleneck: Improving Imitation Learning Inverse RL and GANs by Constraining Information Flow,48,29,3,4,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,Accept (Poster),Accepted,6,10,8.0,8.0,good,ICLR_2019_272_paper.json,0,0,6,5,1,2,5,15,4,2,0,6,1,1,1,0,1,1,11,62,1,3,20,16,3,33,1,26,6,9,3,1,4,4,1,1,1,2,72,207,149,5.0,35.0,52.0,33.0,28.0,13.0
1,2019,Environment Probing Interaction Policies,46,17,22,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2019_491_paper.json,0,0,2,3,3,1,3,4,0,1,0,15,0,0,0,0,0,0,4,36,3,0,18,18,3,34,3,17,3,10,0,2,0,0,1,2,2,1,70,187,51,0.0,7.0,14.0,12.0,20.0,7.0
0,2018,Deep Learning with Logged Bandit Feedback,21,5,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,7,8,6.0,7.0,good,ICLR_2018_29_paper.json,0,0,9,0,1,3,1,2,2,2,1,0,0,0,0,0,0,2,1,24,3,1,22,6,0,50,1,7,2,8,1,2,2,0,2,0,1,4,37,149,107,12.0,22.0,28.0,23.0,22.0,10.0
0,2018,Routing Networks: Adaptive Selection of Non-Linear Functions for Multi-Task Learning,35,18,7,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,7,6,8.0,7.0,good,ICLR_2018_197_paper.json,3,0,4,0,1,0,1,7,0,0,0,2,0,0,1,0,3,0,0,22,10,3,19,28,0,36,1,18,4,8,1,5,1,2,0,2,3,0,86,227,166,16.0,32.0,39.0,42.0,39.0,15.0
1,2020,Harnessing Structures for Value-Based Planning and Reinforcement Learning,44,8,12,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,Accept (Talk),Accepted,8,6,8.0,7.33,good,ICLR_2020_658_paper.json,0,0,6,2,6,3,4,4,1,0,0,2,0,0,0,0,1,0,7,36,4,0,32,7,5,80,6,17,4,20,2,4,9,0,0,1,1,2,67,261,20,0.0,2.0,6.0,3.0,9.0,2.0
0,2017,Semi-supervised Knowledge Transfer for Deep Learning from Private Training Data,37,12,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,Accept (Oral),Accepted,9,7,9.0,8.33,good,ICLR_2017_13_paper.json,2,0,5,3,1,2,0,5,4,2,0,6,0,0,5,0,1,1,1,38,3,1,24,10,0,60,4,22,0,21,3,0,4,0,3,0,1,7,55,218,692,86.0,143.0,164.0,132.0,143.0,65.0
0,2018,Memorization Precedes Generation: Learning Unsupervised GANs with Memory Networks,44,37,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2018_120_paper.json,1,0,0,3,2,0,1,3,2,1,0,5,0,0,0,0,0,3,1,22,4,0,12,11,0,42,1,8,3,12,1,1,2,2,1,0,1,4,32,137,34,5.0,5.0,8.0,11.0,6.0,1.0
0,2018,On the Expressive Power of Overlapping Architectures of Deep Learning,38,19,0,4,5,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2018_174_paper.json,0,4,4,3,4,3,4,0,0,0,1,1,0,1,4,0,1,1,7,38,5,2,27,5,1,105,2,7,8,4,2,1,1,2,3,0,3,0,172,350,32,2.0,3.0,7.0,10.0,6.0,2.0
0,2018,Thermometer Encoding: One Hot Way To Resist Adversarial Examples,16,11,7,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_124_paper.json,0,0,5,1,1,1,3,2,1,1,0,3,4,0,5,0,2,0,1,30,0,2,26,7,0,33,1,9,1,5,0,0,0,2,1,0,3,2,32,124,486,72.0,121.0,117.0,101.0,75.0,22.0
1,2019,Stochastic Optimization of Sorting Networks via Continuous Relaxations,39,13,4,5,4,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,8,6.0,7.0,good,ICLR_2019_146_paper.json,0,1,6,0,0,2,4,1,0,1,1,6,0,1,0,0,1,0,5,29,4,2,21,18,1,73,8,17,6,4,0,4,0,1,2,2,3,4,95,265,99,1.0,13.0,23.0,31.0,35.0,9.0
0,2019,Learning protein sequence embeddings using information from structure,43,12,1,3,2,2,0,0,0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,7,7.0,7.33,good,ICLR_2019_369_paper.json,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,13,9,2,46,5,17,2,21,2,2,1,2,0,1,0,3,54,186,190,2.0,14.0,45.0,63.0,82.0,15.0
0,2020,Robust Subspace Recovery Layer for Unsupervised Anomaly Detection,53,12,4,1,5,5,0,2,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0,2,Accept (Poster),Accepted,8,6,8.0,7.33,good,ICLR_2020_519_paper.json,2,1,7,2,0,4,1,6,0,0,0,8,0,0,1,0,1,2,7,42,15,1,42,12,0,88,4,18,4,9,2,4,2,7,9,4,8,2,129,360,32,0.0,0.0,1.0,16.0,17.0,3.0
0,2018,Simulating Action Dynamics with Neural Process Networks,32,14,6,1,3,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,9,8.0,7.67,good,ICLR_2018_148_paper.json,0,0,0,2,2,1,0,7,1,1,0,4,0,0,0,0,1,0,4,23,4,0,8,26,0,43,0,12,0,6,2,2,3,1,0,0,1,4,65,177,90,11.0,24.0,25.0,15.0,16.0,8.0
1,2019,A Direct Approach to Robust Deep Learning Using Adversarial Networks,35,22,4,10,5,2,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,5,7,6.0,6.0,good,ICLR_2019_295_paper.json,0,0,5,0,4,1,2,5,0,0,0,9,3,0,1,0,0,0,0,30,5,2,23,12,2,50,2,22,1,12,2,1,2,1,1,0,4,3,30,175,63,1.0,12.0,24.0,22.0,7.0,7.0
0,2019,Sample Efficient Imitation Learning for Continuous Control,33,6,9,0,3,9,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,Accept (Poster),Accepted,7,5,5.0,5.67,good,ICLR_2019_81_paper.json,0,1,3,0,6,2,0,5,1,0,0,2,0,1,1,0,1,1,2,26,6,0,17,5,2,27,0,12,2,16,0,0,0,2,1,0,1,4,42,137,50,0.0,12.0,17.0,13.0,8.0,1.0
1,2020,Federated Adversarial Domain Adaptation,60,13,5,1,12,11,0,4,5,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_14_paper.json,2,1,4,2,3,1,5,6,0,0,0,8,0,0,0,0,0,1,3,36,1,2,12,7,0,38,4,10,2,6,0,0,4,4,3,1,1,0,42,137,121,0.0,0.0,29.0,51.0,45.0,33.0
