replicability,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2018,Learning to Count Objects in Natural Images for Visual Question Answering,34,22,0,6,6,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,4.0,5.33,good,ICLR_2018_141_paper.json,1,0,6,2,0,0,0,4,1,3,0,4,1,1,1,0,1,1,5,31,1,3,19,5,1,50,0,8,4,2,1,0,1,0,0,0,1,4,79,179,162,26,39,47,29,28,5
0,2020,Mirror-Generative Neural Machine Translation,37,10,2,5,3,2,3,0,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Talk),Accepted,8,8,8.0,8.0,good,ICLR_2020_652_paper.json,1,0,3,6,2,2,5,7,0,0,0,6,2,1,1,1,5,0,3,45,4,1,32,12,0,26,2,15,2,12,4,1,4,2,0,0,3,1,44,165,16,0,0,6,7,3,2
0,2020,Iterative energy-based projection on a normal data manifold for anomaly localization,26,9,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,8.0,5.67,good,ICLR_2020_308_paper.json,3,1,3,2,2,2,0,4,1,4,0,9,0,1,2,0,2,1,1,38,2,2,17,6,1,20,0,14,0,7,0,2,0,0,0,0,1,4,31,107,62,0,1,16,22,28,16
0,2019,AutoLoss: Learning Discrete Schedule for Alternate Optimization,40,12,16,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_60_paper.json,0,1,3,7,3,2,4,4,0,0,1,3,0,0,0,0,2,0,1,31,1,2,25,13,1,72,4,22,3,17,2,1,6,2,0,2,0,1,41,215,26,0,6,6,10,4,2
0,2018,Generating Natural Adversarial Examples,32,24,8,7,3,2,1,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2018_265_paper.json,0,0,4,1,0,4,0,13,1,0,1,9,0,1,0,0,2,0,0,36,0,3,26,7,3,54,1,16,6,16,1,1,0,0,1,0,8,2,20,165,444,58,87,128,96,80,30
1,2019,Max-MIG: an Information Theoretic Approach for Joint Learning from Crowds,28,5,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_59_paper.json,0,0,0,1,0,2,4,6,1,1,0,10,0,0,3,0,0,2,2,32,2,2,14,7,1,51,1,15,0,15,0,1,1,6,1,1,4,2,61,185,28,1,4,6,7,12,7
0,2017,Recurrent Mixture Density Network for Spatiotemporal Visual Attention,55,26,1,4,5,4,0,6,11,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2017_180_paper.json,0,4,2,2,2,2,1,6,0,5,0,5,1,0,2,0,1,2,9,44,3,1,18,13,4,39,3,24,0,12,1,1,6,1,3,2,2,2,37,172,120,20,22,29,19,12,1
0,2018,Learning Sparse Neural Networks through L_0 Regularization,31,12,12,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2018_331_paper.json,1,1,7,3,0,2,1,9,1,0,0,2,1,0,2,0,0,1,3,34,1,1,15,2,2,38,1,6,1,9,1,1,0,0,0,0,2,1,51,132,755,54,139,209,206,167,56
0,2018,Deep Gradient Compression: Reducing the Communication Bandwidth for Distributed Training,36,13,10,0,5,1,0,0,1,1,0,0,0,0,2,0,0,0,0,3,0,1,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2018_108_paper.json,1,0,6,3,1,2,1,4,0,0,0,5,1,1,0,1,2,0,4,32,0,0,19,6,5,22,2,5,0,2,0,1,3,0,6,1,2,0,34,108,893,62,151,248,243,208,86
0,2020,Infinite-horizon Off-Policy Policy Evaluation with Multiple Behavior Policies,20,5,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_441_paper.json,1,0,0,1,1,2,2,1,0,0,0,3,2,0,3,0,0,1,3,20,4,4,14,8,1,46,2,22,3,6,5,1,1,1,0,2,0,3,50,173,83,0,0,3,1,1,0
0,2019,Plan Online Learn Offline: Efficient Learning and Exploration via Model-Based Control,56,16,4,3,8,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,2,Accept (Poster),Accepted,5,6,4.0,5.0,good,ICLR_2019_116_paper.json,0,0,8,2,2,1,1,3,0,1,0,6,1,0,1,0,1,1,1,29,1,1,37,21,0,31,12,9,1,6,4,2,0,1,2,0,2,1,53,184,156,1,33,45,46,35,5
0,2019,Visual Semantic Navigation using Scene Priors,54,28,0,6,1,1,2,4,8,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_187_paper.json,1,0,0,0,1,2,1,11,0,0,0,8,0,0,0,0,0,1,3,28,4,3,9,4,3,59,2,14,1,10,2,0,0,1,1,1,1,5,55,175,193,4,20,51,61,65,15
0,2018,Training Confidence-calibrated Classifiers for Detecting Out-of-Distribution Samples,34,17,8,5,1,7,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2018_99_paper.json,2,0,5,2,1,4,0,12,0,2,0,3,3,0,0,0,1,0,4,39,4,2,18,5,0,45,3,27,1,13,3,0,5,2,0,1,3,3,60,195,564,36,101,152,158,122,63
0,2019,Differentiable Learning-to-Normalize via Switchable Normalization,36,19,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_485_paper.json,1,0,5,2,0,3,4,5,0,2,0,2,4,1,1,1,1,0,7,39,2,3,29,16,0,24,1,15,1,11,2,3,8,1,8,6,3,3,80,216,125,3,39,38,25,23,11
0,2017,HolStep: A Machine Learning Dataset for Higher-order Logic Theorem Proving,43,15,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2017_191_paper.json,1,0,8,2,3,2,0,2,0,0,1,0,0,0,0,0,0,0,5,24,2,0,26,3,1,14,2,1,1,6,2,1,0,0,1,0,2,1,18,81,6,13,19,15,12,5,1
0,2019,code2seq: Generating Sequences from Structured Representations of Code,41,17,2,5,2,5,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,7,5.0,6.0,good,ICLR_2019_158_paper.json,0,0,2,5,1,2,1,9,0,4,0,7,0,0,1,1,1,1,2,37,1,3,14,7,0,25,2,19,5,20,1,2,0,0,1,5,1,3,38,147,427,6,44,114,135,149,56
0,2020,Robust Subspace Recovery Layer for Unsupervised Anomaly Detection,53,12,4,1,5,5,0,2,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0,2,Accept (Poster),Accepted,8,6,8.0,7.33,good,ICLR_2020_519_paper.json,2,1,7,2,0,4,1,6,0,0,0,8,0,0,1,0,1,2,7,42,15,1,42,12,0,88,4,18,4,9,2,4,2,7,9,4,8,2,129,360,32,0,0,1,16,17,3
0,2019,Posterior Attention Models for Sequence to Sequence Learning,29,14,0,1,2,2,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,9,8,7.0,8.0,good,ICLR_2019_103_paper.json,2,0,0,1,2,0,1,5,1,1,0,6,1,0,0,0,2,2,2,26,0,0,20,4,3,36,0,12,2,13,1,1,0,2,1,3,3,6,33,140,28,1,9,9,4,5,0
0,2020,Disentanglement by Nonlinear ICA with General Incompressible-flow Networks (GIN),25,7,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,6,8.0,6.67,good,ICLR_2020_621_paper.json,0,0,3,3,2,1,1,0,3,0,0,1,2,1,2,0,2,2,9,32,2,0,21,9,1,35,2,1,3,2,1,0,0,2,2,0,3,1,95,180,73,0,0,18,26,33,8
0,2018,Wasserstein Auto-Encoders,30,15,3,4,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Oral),Accepted,8,8,8.0,8.0,good,ICLR_2018_11_paper.json,2,0,9,4,0,2,2,5,0,0,0,5,1,0,1,0,2,0,3,36,5,2,18,14,2,34,3,12,0,5,1,5,0,2,1,1,2,2,44,153,53,78,174,159,156,89,30
0,2020,Quantum Algorithms for Deep Convolutional Neural Networks,37,10,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Accept (Poster),Accepted,6,8,8.0,7.33,good,ICLR_2020_328_paper.json,2,3,4,1,1,1,0,4,1,0,0,2,0,0,1,0,1,0,4,25,9,5,47,30,7,156,4,34,7,10,0,1,0,0,1,0,0,3,284,598,76,0,3,16,31,32,6
0,2020,Generalization bounds for deep convolutional neural networks,51,26,13,1,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Accept (Poster),Accepted,6,3,3.0,4.0,poor,ICLR_2020_146_paper.json,0,1,5,1,1,1,1,3,1,0,0,1,1,1,3,0,0,0,9,29,2,0,11,0,0,25,0,5,0,3,0,0,0,0,0,0,1,3,90,140,53,0,5,10,22,19,9
0,2019,Random mesh projectors for inverse problems,56,22,15,1,4,1,0,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,Accept (Poster),Accepted,6,7,4.0,5.67,good,ICLR_2019_243_paper.json,1,1,5,1,1,0,2,2,0,1,0,1,1,0,1,0,2,0,7,26,4,2,26,3,1,45,3,10,2,11,0,1,0,1,0,1,0,2,47,159,13,0,7,3,1,2,1
0,2020,Once for All: Train One Network and Specialize it for Efficient Deployment,40,24,6,7,4,1,3,3,10,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_347_paper.json,0,0,4,1,0,3,1,4,0,1,0,3,1,0,1,0,0,3,8,30,1,0,13,6,0,42,1,9,0,6,0,2,4,1,0,2,0,1,33,121,653,0,18,129,276,256,106
0,2017,Adversarial Feature Learning,32,16,0,4,5,3,0,4,3,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2017_164_paper.json,0,0,4,3,1,1,1,6,0,0,0,2,1,0,2,0,2,0,7,30,4,0,30,12,0,32,0,9,1,2,1,1,1,1,0,0,2,3,61,160,1493,1,247,323,214,168,47
0,2018,SpectralNet: Spectral Clustering using Deep Neural Networks,26,10,6,0,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,Accept (Poster),Accepted,6,4,7.0,5.67,good,ICLR_2018_260_paper.json,2,1,2,2,1,1,1,3,0,1,0,5,1,0,1,0,0,0,1,22,2,1,17,16,3,71,4,17,0,11,1,0,1,2,3,0,4,5,72,230,185,13,49,42,53,34,17
0,2019,Deep Decoder: Concise Image Representations from Untrained Non-convolutional Networks,23,11,2,2,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,Accept (Poster),Accepted,7,8,8.0,7.67,good,ICLR_2019_495_paper.json,0,0,5,2,0,1,1,1,0,0,0,0,1,0,0,0,1,2,3,17,4,1,39,6,3,50,3,8,0,6,0,0,5,1,1,0,3,2,66,198,163,2,31,47,45,41,24
0,2020,ReClor: A Reading Comprehension Dataset Requiring Logical Reasoning,53,25,8,0,1,0,0,1,0,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_139_paper.json,2,0,7,2,0,2,1,3,0,0,0,3,3,2,3,0,1,0,3,32,1,2,18,4,3,29,0,10,1,5,1,3,4,1,2,0,4,1,31,120,66,0,0,12,19,40,22
0,2020,Skip Connections Matter: On the Transferability of Adversarial Examples Generated with ResNets,41,22,3,9,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,8,6,6.0,6.67,good,ICLR_2020_544_paper.json,1,0,5,1,1,1,3,2,0,0,0,2,1,0,1,1,0,0,4,23,2,0,31,11,1,25,3,12,0,11,0,2,6,1,1,0,1,1,48,156,147,0,1,34,69,50,24
0,2020,Continual Learning with Adaptive Weights (CLAW),98,44,20,9,7,11,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,3,8,3.0,4.67,good,ICLR_2020_31_paper.json,4,1,5,7,3,4,1,4,1,0,0,17,2,2,0,0,3,0,9,63,6,5,11,11,1,29,4,4,1,6,1,2,3,0,1,2,3,2,82,174,39,0,2,10,19,10,4
0,2018,Few-Shot Learning with Graph Neural Networks,32,20,13,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_187_paper.json,1,1,1,2,1,2,4,2,1,0,0,14,3,0,0,1,2,1,3,39,5,1,16,10,0,16,1,5,3,4,0,2,4,0,1,0,0,0,43,111,0,55,142,220,255,212,71
0,2017,PixelVAE: A Latent Variable Model for Natural Images,22,17,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2017_52_paper.json,1,0,2,0,2,2,1,3,0,1,0,2,0,0,1,0,2,0,0,17,1,0,7,5,0,16,2,5,1,10,1,0,0,0,0,1,2,5,10,66,281,63,73,61,27,22,13
0,2020,Sparse Coding with Gated Learned ISTA,23,5,1,2,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Accept (Spotlight),Accepted,8,8,8.0,8.0,good,ICLR_2020_534_paper.json,0,0,2,2,0,0,1,2,1,1,0,2,0,0,1,0,2,0,5,19,4,2,18,5,2,84,2,15,2,19,3,1,0,1,1,0,3,5,110,277,29,0,0,9,14,8,1
0,2020,Learning to Learn by Zeroth-Order Oracle,25,7,6,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_237_paper.json,0,1,2,2,1,1,4,2,0,0,0,7,0,0,0,0,2,0,3,25,3,0,28,6,2,44,0,28,4,17,1,1,1,3,0,1,3,2,34,178,9,0,0,4,3,2,2
0,2020,Adversarial Training and Provable Defenses: Bridging the Gap,46,32,8,9,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Talk),Accepted,8,6,8.0,7.33,good,ICLR_2020_685_paper.json,1,1,3,2,1,2,1,7,1,4,0,9,3,3,1,1,4,4,9,57,0,0,22,7,2,79,0,29,5,15,5,1,1,2,1,0,4,1,46,220,112,0,3,37,46,31,12
0,2019,Learning Localized Generative Models for 3D Point Clouds via Graph Convolution,28,14,8,0,6,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,6,9,7.0,7.33,good,ICLR_2019_315_paper.json,2,0,1,1,2,0,0,4,0,0,0,6,0,1,1,0,2,1,4,25,1,0,23,7,1,27,0,8,0,2,0,0,1,4,4,0,1,2,42,123,111,0,18,24,43,29,13
0,2020,Single Episode Policy Transfer in Reinforcement Learning,41,16,3,5,2,8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,Accept (Poster),Accepted,8,8,3.0,6.33,good,ICLR_2020_277_paper.json,0,0,13,8,0,8,0,4,0,2,0,5,0,0,2,0,2,6,4,54,7,0,25,8,0,43,2,12,2,10,0,0,2,2,1,4,1,2,33,154,25,0,1,11,10,3,2
0,2020,Learning to Move with Affordance Maps,43,13,8,2,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,3,0,1,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_503_paper.json,0,0,1,3,2,0,0,6,0,1,1,4,0,1,0,0,1,0,6,26,0,0,33,13,2,38,2,15,5,15,2,1,1,2,1,1,3,4,32,170,19,0,0,6,9,6,0
0,2020,CM3: Cooperative Multi-goal Multi-stage Multi-agent Reinforcement Learning,55,23,3,6,7,9,4,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,3,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_214_paper.json,0,1,9,4,2,3,4,5,1,1,0,3,1,1,2,0,4,3,7,51,3,0,24,30,0,36,0,7,2,4,1,2,2,0,2,0,0,0,111,224,188,2,7,7,14,15,6
0,2018,Decision-Based Adversarial Attacks: Reliable Attacks Against Black-Box Machine Learning Models,29,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2018_117_paper.json,0,1,8,3,0,1,0,5,0,0,0,2,0,0,0,0,0,0,2,22,3,2,39,3,1,37,0,9,0,3,1,1,0,0,2,0,0,2,35,138,804,65,133,230,215,187,76
0,2020,Dynamics-Aware Embeddings,48,18,26,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,Accept (Poster),Accepted,8,8,6.0,7.33,good,ICLR_2020_459_paper.json,2,1,5,1,1,0,1,8,2,0,0,5,0,0,0,1,1,2,7,37,3,3,13,10,1,50,2,21,3,7,2,0,2,1,2,0,0,1,20,141,729,0,0,7,13,6,6
0,2019,Convolutional Neural Networks on Non-uniform Geometrical Signals Using Euclidean Spectral Transformation,52,22,9,0,4,0,0,4,11,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,Accept (Poster),Accepted,5,7,4.0,5.33,good,ICLR_2019_25_paper.json,2,0,0,1,3,3,1,2,0,0,0,6,0,0,1,0,0,1,2,22,4,1,10,3,4,32,2,19,2,11,0,0,0,0,1,0,1,2,36,128,10,0,5,4,1,1,2
0,2020,Exploring Model-based Planning with Policy Networks,45,13,15,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_85_paper.json,1,2,3,2,5,1,4,2,0,0,0,5,1,0,1,0,0,1,1,29,2,6,34,9,1,48,1,22,2,6,4,1,9,3,0,1,2,1,21,173,104,0,7,39,30,30,6
0,2018,A Scalable Laplace Approximation for Neural Networks,31,12,6,0,6,9,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,9,6,6.0,7.0,good,ICLR_2018_94_paper.json,1,1,3,1,2,2,2,5,1,1,0,4,3,0,1,0,6,3,6,42,0,1,34,3,2,33,1,21,1,4,0,0,0,0,2,0,1,4,60,167,227,14,36,57,65,61,27
0,2018,Unsupervised Neural Machine Translation,36,19,2,2,4,1,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,5,7.0,6.0,good,ICLR_2018_110_paper.json,0,0,4,4,1,0,2,7,3,3,0,2,2,0,1,0,2,1,4,36,0,0,22,6,3,35,1,12,2,11,4,0,1,5,1,1,1,9,10,124,657,119,181,173,100,86,24
0,2018,Expressive power of recurrent neural networks,32,10,3,0,5,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_285_paper.json,0,1,2,0,2,0,0,5,0,0,1,3,0,0,2,0,1,0,5,22,2,0,6,2,1,38,3,4,0,1,1,0,0,1,3,0,3,0,55,120,89,21,16,23,17,7,2
0,2018,Compressing Word Embeddings via Deep Compositional Code Learning,45,19,1,2,8,1,2,0,2,1,4,0,1,0,1,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,6,7.0,7.0,good,ICLR_2018_107_paper.json,1,1,2,3,2,0,0,10,0,0,0,5,0,0,0,0,1,0,3,28,1,1,18,16,2,41,2,17,1,9,1,1,2,1,5,0,1,2,55,176,103,14,28,32,22,7,6
0,2018,Learning Discrete Weights Using the Local Reparameterization Trick,16,7,0,5,5,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2018_168_paper.json,1,0,2,1,2,2,1,7,0,0,0,7,1,0,1,0,3,0,0,28,0,1,15,2,0,37,1,13,2,12,1,2,0,1,2,0,3,4,36,132,79,11,20,17,23,9,5
0,2019,Efficiently testing local optimality and escaping saddles for ReLU networks,41,25,10,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2019_263_paper.json,0,1,4,0,1,2,0,4,1,2,0,1,1,0,0,0,0,0,1,18,4,4,25,12,2,90,3,4,0,9,5,1,0,1,1,0,2,3,148,314,7,2,2,3,0,0,1
0,2020,Continual Learning with Bayesian Neural Networks for Non-Stationary Data,46,6,2,1,11,5,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_148_paper.json,3,0,3,8,1,3,1,4,0,1,0,6,0,0,1,0,3,0,2,36,4,1,24,13,3,71,3,18,7,4,3,4,0,1,2,0,1,4,81,244,82,1,3,4,16,12,5
0,2018,Gradient Estimators for Implicit Models,57,23,12,3,9,6,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_279_paper.json,2,2,4,2,2,4,0,2,0,0,0,3,3,0,4,0,0,0,5,33,4,1,38,21,3,50,1,13,1,6,2,2,1,3,0,2,1,0,77,226,73,14,17,16,17,7,6
0,2018,On the regularization of Wasserstein GANs,23,15,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,2,6.0,5.0,good,ICLR_2018_311_paper.json,0,1,3,0,2,5,1,1,0,0,1,8,0,1,3,0,1,1,6,34,4,3,45,17,0,47,0,7,2,8,0,1,0,0,2,0,1,1,112,250,163,19,40,39,34,28,16
1,2020,Distributionally Robust Neural Networks,64,23,3,2,9,7,0,1,3,2,6,0,1,0,0,0,0,1,0,2,0,0,1,1,Accept (Poster),Accepted,8,3,6.0,5.67,good,ICLR_2020_393_paper.json,3,1,9,3,3,8,1,9,3,1,1,4,0,1,2,0,3,0,6,58,1,0,19,1,1,47,3,15,2,13,1,2,0,0,0,2,3,2,33,145,434,0,0,46,139,272,115
0,2020,Learning Hierarchical Discrete Linguistic Units from Visually-Grounded Speech,75,33,2,1,6,0,0,0,2,0,9,0,1,0,8,0,0,0,0,5,0,0,0,1,Accept (Talk),Accepted,8,8,6.0,7.33,good,ICLR_2020_651_paper.json,2,1,2,4,4,0,2,7,4,1,0,6,2,0,2,0,2,0,2,41,2,2,41,8,2,45,1,8,3,9,1,2,1,1,3,0,1,0,33,163,63,0,0,20,24,20,4
0,2020,Prediction Poisoning: Towards Defenses Against DNN Model Stealing Attacks,29,12,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,3,6.0,5.67,good,ICLR_2020_506_paper.json,0,0,1,1,3,3,2,2,0,1,0,1,1,0,0,0,0,1,5,21,5,3,17,10,1,75,4,15,1,20,0,1,1,1,1,0,3,1,27,186,72,0,3,12,24,37,9
0,2020,CATER: A diagnostic dataset for Compositional Actions & TEmporal Reasoning,88,18,5,4,5,1,1,6,8,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,Accept (Talk),Accepted,8,8,8.0,8.0,good,ICLR_2020_640_paper.json,0,0,7,0,6,3,3,7,0,0,1,6,3,1,2,0,0,0,4,43,2,1,27,7,1,54,3,9,2,9,3,1,0,3,2,0,5,1,28,158,102,0,2,20,36,46,16
0,2018,Stochastic Variational Video Prediction,42,30,8,5,9,2,1,2,1,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_126_paper.json,1,0,7,1,1,1,1,6,0,0,2,4,2,0,3,0,1,0,7,37,0,2,31,7,0,37,0,9,2,15,3,1,0,0,0,1,0,4,35,147,413,62,82,95,86,94,26
0,2020,Black-Box Adversarial Attack with Transferable Model-based Embedding,41,17,15,4,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_108_paper.json,0,0,7,4,3,3,1,6,1,0,0,2,4,0,1,0,1,0,2,35,2,5,29,4,2,33,1,13,7,8,1,3,3,3,0,1,1,3,30,149,67,0,0,18,24,28,9
0,2019,Toward Understanding the Impact of Staleness in Distributed Machine Learning,51,5,6,0,7,4,1,0,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,3,Accept (Poster),Accepted,7,4,9.0,6.67,good,ICLR_2019_129_paper.json,0,0,5,0,3,3,2,2,0,2,0,1,2,1,0,0,0,0,6,27,2,1,35,7,0,39,3,8,0,6,1,0,0,2,9,1,3,3,55,175,47,0,6,10,17,14,4
0,2020,Towards Better Understanding of Adaptive Gradient Algorithms in Generative Adversarial Nets,58,20,16,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_216_paper.json,7,0,6,2,5,6,3,4,0,2,0,7,6,0,4,1,3,3,8,67,1,1,16,6,2,28,1,10,1,8,0,0,0,2,0,5,0,7,75,163,43,2,1,11,15,17,4
0,2018,Fraternal Dropout,29,16,12,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,5,5,6.0,5.33,good,ICLR_2018_160_paper.json,1,1,4,1,1,0,0,6,0,2,0,5,1,1,1,0,4,0,3,31,1,0,23,4,2,27,4,25,3,15,0,2,0,2,4,3,5,3,32,155,31,5,13,4,5,4,3
0,2018,Hierarchical Density Order Embeddings,29,8,0,0,3,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,4,6,8.0,6.0,good,ICLR_2018_183_paper.json,3,0,2,2,1,3,1,3,0,3,1,5,1,2,2,0,3,1,4,37,6,0,24,7,0,46,1,19,0,14,1,0,5,2,1,1,4,2,60,193,34,1,9,8,11,5,0
0,2018,On the importance of single directions for generalization,40,20,9,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,2,Accept (Poster),Accepted,7,5,9.0,7.0,good,ICLR_2018_213_paper.json,0,0,6,1,1,1,2,2,0,0,0,4,0,0,7,0,4,0,1,29,0,0,32,0,2,29,0,9,2,8,4,1,1,1,3,0,7,3,22,124,254,58,48,66,48,36,6
