clarity,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2020,SELF: Learning to Filter Noisy Labels with Self-Ensembling,32,12,10,1,5,1,0,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,3.0,5.67,good,ICLR_2020_2_paper.json,1,0,1,1,1,2,1,5,0,0,0,9,0,0,2,1,0,0,3,27,2,0,37,14,0,25,4,12,2,8,1,0,1,1,2,1,1,3,53,167,176,0.0,3.0,33.0,72.0,76.0,13.0
1,2020,Locally Constant Networks,40,9,4,3,6,6,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_241_paper.json,2,2,6,4,1,1,3,10,0,0,0,4,0,0,0,0,0,0,5,38,1,5,28,6,1,89,3,6,5,3,1,2,0,0,0,1,2,1,83,237,2,0.0,0.0,1.0,1.0,0.0,0.0
0,2019,Feature-Wise Bias Amplification,32,10,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2019_287_paper.json,0,1,3,2,3,2,0,3,0,0,0,2,1,0,2,0,0,0,2,21,2,4,41,8,0,32,1,5,0,8,1,2,4,0,0,1,2,3,51,165,39,0.0,5.0,3.0,6.0,13.0,1.0
1,2020,Directional Message Passing for Molecular Graphs,45,23,0,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Accept (Spotlight),Accepted,8,8,6.0,7.33,good,ICLR_2020_617_paper.json,0,0,5,4,3,2,2,3,0,1,0,2,0,0,1,1,1,0,3,28,1,0,24,10,1,39,0,9,1,7,0,0,1,1,0,2,2,3,46,147,377,0.0,2.0,54.0,137.0,210.0,73.0
0,2020,Distance-Based Learning from Errors for Confidence Calibration,31,5,8,0,5,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_23_paper.json,0,0,5,3,1,1,0,5,0,0,0,1,0,1,2,0,0,0,1,20,1,1,29,14,1,37,1,8,2,4,0,0,1,1,0,0,0,1,45,146,23,0.0,0.0,6.0,10.0,7.0,4.0
0,2018,Backpropagation through the Void: Optimizing control variates for black-box gradient estimation,37,18,10,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,8,7,6.0,7.0,good,ICLR_2018_270_paper.json,1,0,3,2,0,3,4,4,4,1,0,7,0,0,0,0,1,1,6,37,3,2,16,6,0,62,1,14,3,9,3,0,0,1,1,0,2,2,34,159,242,48.0,65.0,55.0,41.0,31.0,12.0
0,2018,Fix your classifier: the marginal value of training the last weight layer,51,31,24,1,6,1,0,0,6,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_323_paper.json,0,0,5,2,1,1,1,11,0,0,0,6,0,0,2,0,2,0,7,38,1,0,13,3,3,28,2,4,2,7,2,0,1,1,1,1,2,1,27,99,79,15.0,17.0,14.0,21.0,14.0,4.0
1,2017,Learning Visual Servoing with Deep Features and Fitted Q-Iteration,48,15,0,0,5,3,0,1,1,0,0,0,3,4,0,0,0,0,0,7,0,0,0,2,Accept (Poster),Accepted,8,7,7.0,7.33,good,ICLR_2017_19_paper.json,0,1,2,3,3,2,2,7,0,0,0,3,1,0,0,0,0,0,2,26,3,2,17,15,2,52,7,35,1,13,0,0,0,2,0,1,1,5,67,223,67,22.0,9.0,11.0,12.0,7.0,2.0
0,2018,Learning Approximate Inference Networks for Structured Prediction,44,20,1,2,7,4,2,0,0,8,3,1,1,0,0,0,1,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,5,9.0,7.0,good,ICLR_2018_85_paper.json,1,0,1,0,1,3,2,11,1,2,0,6,0,0,0,0,5,1,4,38,4,3,22,5,0,58,3,33,3,10,2,2,3,1,2,1,5,1,65,223,46,8.0,18.0,10.0,7.0,3.0,2.0
0,2019,ProbGAN: Towards Probabilistic GAN with Theoretical Guarantees,24,10,6,0,8,2,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Accept (Poster),Accepted,5,6,9.0,6.67,good,ICLR_2019_166_paper.json,2,0,4,2,1,1,2,2,0,1,0,5,0,0,1,0,0,0,6,27,6,5,27,10,3,50,1,14,1,14,1,0,0,1,1,0,1,1,70,206,19,1.0,2.0,6.0,6.0,3.0,0.0
0,2020,Scalable and Order-robust Continual Learning with Additive Parameter Decomposition,30,10,2,6,5,4,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,1,6,8.0,5.0,good,ICLR_2020_30_paper.json,1,1,1,2,0,0,0,8,0,0,0,13,2,0,1,0,0,0,0,29,0,2,30,10,2,49,0,14,3,14,1,0,1,3,1,0,3,1,26,160,69,0.0,0.0,15.0,27.0,27.0,16.0
1,2018,i-RevNet: Deep Invertible Networks,29,11,11,0,0,2,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,9,8.0,8.33,good,ICLR_2018_142_paper.json,1,0,8,3,1,4,2,3,1,1,0,5,0,1,3,0,2,0,13,48,2,0,27,7,0,48,1,6,1,7,0,1,0,0,0,0,0,0,47,147,45,20.0,76.0,55.0,64.0,38.0,12.0
1,2018,Neural Map: Structured Memory for Deep Reinforcement Learning,20,11,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Accept (Poster),Accepted,7,9,6.0,7.33,good,ICLR_2018_313_paper.json,1,0,4,0,0,1,0,1,0,0,0,7,1,0,0,0,0,1,5,21,8,1,28,15,3,36,1,17,3,8,0,1,0,2,1,0,1,2,91,218,210,52.0,49.0,45.0,37.0,21.0,5.0
1,2017,Adversarial Training Methods for Semi-Supervised Text Classification,38,14,2,4,6,5,0,1,0,1,4,1,0,0,0,1,2,0,1,0,0,0,0,4,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2017_185_paper.json,6,0,0,1,1,0,2,6,0,2,0,4,0,0,0,0,0,1,4,27,3,1,16,7,1,28,0,16,4,15,2,0,2,0,0,2,0,2,20,119,89,66.0,106.0,169.0,170.0,186.0,56.0
0,2018,A DIRT-T Approach to Unsupervised Domain Adaptation,35,15,12,0,5,4,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,7,7.0,7.33,good,ICLR_2018_191_paper.json,1,0,8,2,0,5,4,4,0,1,0,8,1,0,1,0,2,0,3,40,6,3,35,13,0,45,2,6,2,18,2,0,3,1,0,0,2,1,29,168,442,28.0,98.0,117.0,117.0,86.0,24.0
1,2020,Symplectic Recurrent Neural Networks,24,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Accept (Spotlight),Accepted,8,8,6.0,7.33,good,ICLR_2020_578_paper.json,3,0,5,0,1,1,0,3,0,0,0,3,1,0,0,0,1,0,9,27,7,2,21,15,2,43,1,11,4,8,2,1,3,3,0,0,0,2,46,171,136,0.0,6.0,46.0,41.0,47.0,19.0
1,2019,FFJORD: Free-Form Continuous Dynamics for Scalable Reversible Generative Models,26,11,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Oral),Accepted,7,7,7.0,7.0,good,ICLR_2019_23_paper.json,2,0,5,1,0,1,0,5,0,1,0,6,0,0,0,1,1,1,7,31,1,0,11,5,1,23,0,25,1,8,1,0,1,2,1,2,0,3,27,112,531,14.0,110.0,147.0,138.0,133.0,54.0
0,2018,Latent Space Oddity: on the Curvature of Deep Generative Models,19,9,0,5,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Accept (Poster),Accepted,3,7,7.0,5.67,good,ICLR_2018_37_paper.json,2,0,2,1,1,2,0,0,1,0,0,2,0,0,0,0,2,1,6,20,5,1,23,9,1,32,6,16,1,9,0,0,0,1,1,0,0,2,77,184,169,17.0,31.0,44.0,40.0,40.0,21.0
0,2020,Information Geometry of Orthogonal Initializations and Training,33,13,0,5,8,7,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_516_paper.json,0,0,5,4,2,1,2,3,0,0,0,9,1,0,6,0,3,2,6,44,2,1,24,5,1,47,0,6,1,3,0,1,0,1,1,0,1,0,77,171,11,1.0,1.0,6.0,3.0,0.0,0.0
1,2018,Auto-Conditioned Recurrent Networks for Extended Complex Human Motion Synthesis,45,10,5,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_43_paper.json,0,0,5,1,3,1,0,3,1,1,0,11,2,2,1,0,2,1,5,39,1,1,22,3,2,15,0,8,1,6,2,1,1,4,1,0,0,2,31,101,166,17.0,24.0,46.0,44.0,36.0,14.0
1,2020,A Fair Comparison of Graph Neural Networks for Graph Classification,30,11,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_145_paper.json,0,0,2,3,3,1,3,2,0,1,1,1,0,2,2,0,1,2,2,26,1,4,21,5,1,23,5,5,1,12,7,1,0,4,6,0,3,1,27,127,236,1.0,5.0,56.0,93.0,89.0,35.0
1,2018,Smooth Loss Functions for Deep Top-k Classification,22,13,0,2,5,1,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Accept (Poster),Accepted,6,7,8.0,7.0,good,ICLR_2018_83_paper.json,0,0,1,0,0,2,0,3,1,0,0,9,0,0,2,0,2,1,4,25,4,2,38,8,1,105,1,20,0,15,1,0,2,3,1,3,1,1,106,312,75,4.0,18.0,19.0,18.0,19.0,9.0
0,2019,ACCELERATING NONCONVEX LEARNING VIA REPLICA EXCHANGE LANGEVIN DIFFUSION,44,13,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,4,7,6.0,5.67,good,ICLR_2019_316_paper.json,3,2,0,1,1,1,0,1,3,0,0,4,0,1,1,0,2,0,7,27,5,3,22,7,0,92,6,8,3,3,0,1,0,0,0,0,3,6,152,311,17,1.0,2.0,7.0,5.0,3.0,3.0
0,2019,ARM: Augment-REINFORCE-Merge Gradient for Stochastic Binary Networks,40,9,8,4,5,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,6,7.0,7.0,good,ICLR_2019_298_paper.json,0,0,4,4,0,5,4,6,0,0,0,2,0,0,0,1,2,0,6,34,3,2,19,5,1,44,1,5,1,6,1,0,1,0,0,1,1,1,46,138,51,1.0,9.0,17.0,14.0,10.0,3.0
0,2020,Learning Self-Correctable Policies and Value Functions from Demonstrations with Negative Sampling,68,24,25,0,12,5,4,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_86_paper.json,0,2,7,5,2,1,2,4,0,0,0,4,1,0,0,0,0,3,3,34,3,3,34,8,1,79,5,21,2,11,1,0,2,0,2,1,2,4,78,257,10,0.0,0.0,5.0,3.0,2.0,1.0
1,2018,Learning Sparse Neural Networks through L_0 Regularization,31,12,12,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2018_331_paper.json,1,1,7,3,0,2,1,9,1,0,0,2,1,0,2,0,0,1,3,34,1,1,15,2,2,38,1,6,1,9,1,1,0,0,0,0,2,1,51,132,755,54.0,139.0,209.0,206.0,167.0,56.0
0,2019,Time-Agnostic Prediction: Predicting Predictable Video Frames,41,7,9,0,7,2,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,7,7.0,7.33,good,ICLR_2019_388_paper.json,0,0,1,2,0,0,0,4,0,0,0,5,0,0,0,0,1,1,4,18,1,0,21,13,0,53,0,18,6,11,4,1,2,0,5,0,7,3,68,213,77,6.0,24.0,18.0,15.0,15.0,5.0
0,2020,AE-OT: A NEW GENERATIVE MODEL BASED ON EXTENDED SEMI-DISCRETE OPTIMAL TRANSPORT,47,17,1,3,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,3,8.0,4.67,good,ICLR_2020_67_paper.json,0,1,4,3,1,1,1,4,0,2,0,9,2,0,4,0,1,0,6,39,6,0,8,15,0,26,0,5,0,8,0,1,1,1,3,0,2,0,94,170,23,1.0,0.0,3.0,10.0,10.0,6.0
0,2018,Residual Loss Prediction: Reinforcement Learning With No Incremental Feedback,51,14,8,0,4,8,1,0,0,1,2,1,0,0,0,0,2,0,1,1,0,0,0,1,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_302_paper.json,3,0,4,3,2,2,5,7,1,0,0,2,0,0,4,0,0,0,5,38,7,1,25,25,2,66,10,19,1,6,1,2,1,1,1,3,3,1,105,280,6,1.0,4.0,0.0,1.0,0.0,0.0
0,2020,Neural Stored-program Memory,36,6,3,2,6,3,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Accept (Poster),Accepted,8,6,3.0,5.67,good,ICLR_2020_49_paper.json,0,0,5,6,0,2,3,3,2,0,0,2,0,0,1,0,3,0,8,35,5,0,15,13,0,25,1,9,3,7,2,4,2,0,4,0,4,4,68,166,0,0.0,1.0,11.0,9.0,5.0,1.0
0,2020,Generalization bounds for deep convolutional neural networks,51,26,13,1,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Accept (Poster),Accepted,6,3,3.0,4.0,poor,ICLR_2020_146_paper.json,0,1,5,1,1,1,1,3,1,0,0,1,1,1,3,0,0,0,9,29,2,0,11,0,0,25,0,5,0,3,0,0,0,0,0,0,1,3,90,140,53,0.0,5.0,10.0,22.0,19.0,9.0
1,2019,Deep Online Learning Via Meta-Learning: Continual Adaptation for Model-Based RL,37,13,5,1,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_268_paper.json,1,0,5,1,0,0,2,5,0,0,0,3,0,0,1,0,1,1,3,23,2,1,25,16,1,47,1,19,5,13,1,0,1,0,1,0,0,3,44,180,148,2.0,26.0,45.0,36.0,45.0,12.0
1,2017,Batch Policy Gradient  Methods for  Improving Neural Conversation Models,33,13,13,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,Accept (Poster),Accepted,6,7,8.0,7.0,good,ICLR_2017_168_paper.json,0,0,3,4,1,5,1,4,0,0,1,2,0,0,0,0,3,0,3,27,5,0,26,12,3,59,3,34,9,6,4,1,2,1,0,0,3,4,70,242,30,6.0,6.0,6.0,2.0,2.0,1.0
1,2019,Policy Transfer with Strategy Optimization,38,22,9,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_157_paper.json,1,0,9,4,3,1,1,8,0,0,0,6,0,0,2,0,3,0,0,38,4,4,29,11,4,55,1,30,6,12,3,3,4,7,1,0,3,5,33,215,59,0.0,14.0,15.0,16.0,15.0,6.0
0,2020,ES-MAML: Simple Hessian-Free Meta Learning,34,16,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,8,8,1.0,5.67,good,ICLR_2020_48_paper.json,3,0,11,4,2,2,0,5,1,1,0,2,3,0,3,0,2,0,9,48,6,2,41,16,2,49,2,13,4,9,0,0,1,0,2,1,1,5,51,205,78,0.0,3.0,24.0,37.0,18.0,4.0
1,2018,Stochastic gradient descent performs variational inference converges to limit cycles for deep networks,68,29,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,5,6.0,6.33,good,ICLR_2018_309_paper.json,1,3,5,3,3,0,2,0,0,2,0,4,1,0,1,0,0,0,12,37,3,2,38,5,1,54,0,7,2,6,0,1,0,1,0,1,0,1,89,211,238,39.0,51.0,59.0,56.0,32.0,17.0
1,2020,Vid2Game: Controllable Characters Extracted from Real-World Videos,34,16,13,1,2,1,0,0,7,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_120_paper.json,0,0,3,2,0,0,2,3,0,0,0,4,1,0,3,0,1,1,8,28,3,3,11,13,1,18,0,9,2,13,0,1,0,0,8,0,1,3,83,169,27,0.0,1.0,10.0,11.0,8.0,0.0
0,2020,BayesOpt Adversarial Attack,31,9,13,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_455_paper.json,2,0,10,1,4,6,2,5,0,3,0,5,2,2,0,0,1,0,1,44,4,0,25,14,3,33,4,12,2,13,1,1,0,2,1,2,3,4,15,139,47,0.0,2.0,14.0,15.0,15.0,5.0
0,2020,Learning Nearly Decomposable Value Functions Via Communication Minimization,32,13,1,7,5,6,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_518_paper.json,0,1,1,0,2,1,1,2,0,1,0,5,0,0,0,0,2,0,1,17,5,4,15,10,4,49,3,15,1,9,0,0,0,0,1,0,0,0,50,166,60,1.0,1.0,15.0,18.0,25.0,11.0
0,2020,The Break-Even Point on Optimization Trajectories of Deep Neural Networks,50,23,7,6,7,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,6.0,6.67,good,ICLR_2020_574_paper.json,2,0,11,1,2,5,6,7,0,0,0,2,0,0,9,0,1,0,8,54,0,0,18,4,2,84,4,21,2,5,5,1,2,0,2,0,9,3,64,226,86,1.0,1.0,25.0,27.0,33.0,17.0
1,2019,Fixup Initialization: Residual Learning Without Normalization,38,22,19,0,5,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,5,7,7.0,6.33,good,ICLR_2019_165_paper.json,0,0,5,1,3,2,2,6,0,1,0,7,0,0,4,0,1,0,4,36,3,1,16,4,0,68,2,11,2,15,0,0,0,4,0,1,2,1,53,183,242,3.0,59.0,85.0,56.0,47.0,32.0
0,2018,Gradient Estimators for Implicit Models,57,23,12,3,9,6,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_279_paper.json,2,2,4,2,2,4,0,2,0,0,0,3,3,0,4,0,0,0,5,33,4,1,38,21,3,50,1,13,1,6,2,2,1,3,0,2,1,0,77,226,73,14.0,17.0,16.0,17.0,7.0,6.0
1,2018,Model-Ensemble Trust-Region Policy Optimization,47,22,3,4,7,5,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,1,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2018_27_paper.json,0,0,3,1,1,4,0,11,0,0,0,3,0,0,1,0,1,0,3,28,1,0,29,10,1,38,0,13,2,13,2,1,1,6,1,0,1,4,27,150,0,18.0,65.0,86.0,89.0,65.0,22.0
0,2018,Hierarchical and Interpretable Skill Acquisition in Multi-task Reinforcement Learning,29,20,2,5,3,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_319_paper.json,0,0,3,1,1,1,0,4,1,0,0,1,0,0,0,0,1,1,1,15,0,0,9,12,0,46,5,13,3,8,3,1,0,1,1,0,1,1,43,147,102,11.0,15.0,21.0,26.0,31.0,7.0
1,2019,AD-VAT: An Asymmetric Dueling mechanism for learning Visual Active Tracking,36,16,7,0,3,3,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,Accept (Poster),Accepted,5,4,6.0,5.0,good,ICLR_2019_225_paper.json,0,0,1,3,1,1,1,5,0,0,0,8,0,0,0,0,1,0,5,26,7,0,36,7,0,45,3,10,4,10,2,2,3,0,0,1,2,8,95,235,14,1.0,3.0,5.0,4.0,3.0,2.0
1,2020,On Identifiability in Transformers,45,27,2,5,2,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_84_paper.json,1,0,3,2,1,3,0,4,1,0,0,3,1,0,8,0,2,0,5,34,5,2,46,11,2,99,2,11,2,5,3,5,1,0,5,0,9,3,80,291,126,0.0,7.0,40.0,47.0,34.0,11.0
1,2019,Generative predecessor models for sample-efficient imitation learning,36,13,9,2,7,4,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,Accept (Poster),Accepted,7,5,6.0,6.0,good,ICLR_2019_345_paper.json,1,0,7,1,3,1,1,2,0,2,1,1,1,0,0,0,2,0,6,29,2,0,29,7,2,54,3,13,2,8,3,0,3,0,0,0,0,2,20,148,25,0.0,10.0,8.0,1.0,7.0,1.0
0,2019,Large-Scale Answerer in Questioner's Mind for Visual Dialog Question Generation,39,33,17,5,4,3,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_452_paper.json,3,0,8,3,4,0,0,3,1,0,0,8,2,1,4,0,0,1,5,43,6,2,35,22,0,16,0,11,5,9,1,1,6,2,4,1,2,2,39,164,13,0.0,3.0,4.0,2.0,4.0,2.0
0,2019,G-SGD: Optimizing ReLU Neural Networks in its Positively Scale-Invariant Space,17,6,3,0,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_384_paper.json,0,0,1,1,2,0,2,5,3,0,0,2,1,0,2,0,1,0,2,22,5,2,16,8,2,100,3,17,2,15,1,0,4,0,0,0,1,2,109,287,20,2.0,1.0,6.0,8.0,5.0,3.0
0,2019,GENERATING HIGH FIDELITY IMAGES WITH SUBSCALE PIXEL NETWORKS AND MULTIDIMENSIONAL UPSCALING,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Oral),Accepted,9,10,7.0,8.67,good,ICLR_2019_13_paper.json,1,0,2,4,0,1,0,3,0,2,0,0,0,0,1,0,1,1,6,22,5,0,16,13,0,21,1,5,2,4,1,0,0,0,2,0,0,0,37,107,116,4.0,32.0,25.0,36.0,19.0,6.0
0,2018,Quantitatively Evaluating GANs With Divergences Proposed for Training,42,23,25,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,7,4,7.0,6.0,good,ICLR_2018_170_paper.json,1,0,3,4,1,1,1,4,0,0,0,6,1,0,2,0,2,0,2,28,2,1,24,6,3,45,2,19,1,14,1,0,6,5,4,0,1,2,39,175,68,13.0,25.0,16.0,13.0,1.0,0.0
0,2019,Neural Logic Machines,71,24,0,12,8,4,1,0,2,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,Accept (Poster),Accepted,6,7,5.0,6.0,good,ICLR_2019_44_paper.json,4,1,4,1,1,2,5,6,4,0,0,3,1,0,1,0,0,1,11,45,5,4,26,16,0,82,5,13,7,9,3,1,0,0,1,0,4,2,120,298,148,1.0,18.0,42.0,54.0,38.0,15.0
1,2019,Adversarial Reprogramming of Neural Networks,42,19,22,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,4.0,6.0,good,ICLR_2019_383_paper.json,1,0,6,3,4,0,0,0,0,0,0,2,1,0,1,0,0,0,4,22,8,1,29,18,1,54,1,12,3,8,2,0,0,0,1,0,3,1,28,170,63,3.0,5.0,15.0,16.0,24.0,26.0
1,2018,Understanding image motion with group representations ,35,6,0,3,2,1,1,4,4,0,0,0,6,0,1,0,0,0,2,0,0,0,1,1,Accept (Poster),Accepted,7,5,4.0,5.33,good,ICLR_2018_268_paper.json,3,0,4,2,1,0,0,2,0,1,0,6,0,0,0,0,1,0,0,20,4,0,11,2,2,40,1,10,0,6,1,1,0,1,1,0,2,3,40,125,5,2.0,0.0,2.0,1.0,0.0,0.0
1,2019,Robustness May Be at Odds with Accuracy,69,33,34,0,2,2,0,2,3,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,Accept (Poster),Accepted,8,7,8.0,7.67,good,ICLR_2019_381_paper.json,0,0,8,0,4,1,2,3,0,1,0,2,2,1,1,0,0,0,4,29,3,1,59,5,2,76,0,5,3,6,2,0,1,0,1,0,2,1,51,218,1164,0.0,125.0,288.0,247.0,247.0,93.0
0,2017,Diet Networks: Thin Parameters for Fat Genomics,17,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,Accept (Poster),Accepted,6,7,8.0,7.0,good,ICLR_2017_50_paper.json,2,0,1,5,1,3,1,3,0,0,0,3,0,0,0,0,0,1,1,21,1,1,18,6,1,23,4,5,0,7,0,0,4,1,0,1,1,0,29,102,43,9.0,7.0,8.0,11.0,6.0,2.0
1,2020,On Solving Minimax Optimization Locally: A Follow-the-Ridge Approach,46,17,7,6,6,6,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_394_paper.json,3,0,7,2,1,2,4,4,0,1,0,4,0,1,1,0,0,2,4,36,8,1,36,6,1,64,3,27,7,9,0,1,1,1,0,0,4,1,98,268,81,0.0,1.0,27.0,34.0,20.0,2.0
1,2018,Twin Networks: Matching the Future for Sequence Generation,65,30,18,0,9,4,0,0,3,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,Accept (Poster),Accepted,6,7,8.0,7.0,good,ICLR_2018_133_paper.json,1,0,1,5,2,2,5,8,1,1,1,4,3,0,0,0,0,0,4,38,1,0,12,6,1,27,2,11,0,10,3,0,1,1,0,0,2,0,19,96,52,11.0,13.0,13.0,6.0,8.0,2.0
0,2020,Sliced Cramer Synaptic Consolidation for Preserving Deeply Learned Representations,36,10,6,2,4,2,0,1,3,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,8,6,,7.0,good,ICLR_2020_559_paper.json,1,0,1,2,0,2,4,6,1,0,0,6,0,0,0,0,1,1,5,30,8,1,19,4,4,48,1,15,3,8,0,0,1,0,0,0,5,0,48,165,13,0.0,0.0,4.0,2.0,11.0,4.0
