originality,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2019,On Self Modulation for Generative Adversarial Networks,42,27,12,4,11,3,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,5,7,7,6.33,good,ICLR_2019_227_paper.json,0,0,3,2,2,5,8,3,0,0,0,6,1,0,2,0,1,0,9,42,2,0,20,0,1,23,2,13,1,10,1,0,2,1,1,0,3,1,33,114,82,6,19,21,21,18,4
1,2018,Word translation without parallel data,50,15,3,3,3,2,0,0,0,5,14,2,0,0,0,0,0,0,0,2,0,0,0,2,Accept (Poster),Accepted,9,3,8,6.67,good,ICLR_2018_222_paper.json,1,0,5,2,4,1,2,9,0,3,0,8,6,2,2,0,4,0,3,52,1,1,14,9,2,44,3,20,1,25,0,4,2,2,2,0,0,4,36,170,1257,49,274,303,180,143,51
0,2020,Towards Stabilizing Batch Statistics in Backward Propagation of Batch Normalization,20,4,3,0,1,1,0,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_276_paper.json,1,0,5,2,1,1,5,7,0,0,0,1,0,1,0,0,0,1,2,27,4,0,32,2,2,29,3,12,3,4,0,1,0,2,2,0,0,3,61,160,30,0,0,10,9,11,0
0,2020,Dynamically Pruned Message Passing Networks for Large-scale Knowledge Graph Reasoning,51,14,1,0,8,3,4,0,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_54_paper.json,2,0,3,0,0,0,2,3,0,0,0,4,0,0,2,0,0,1,5,22,3,1,18,5,0,61,4,14,1,5,2,1,0,0,1,1,1,5,33,156,0,0,0,7,19,15,1
0,2019,Stable Recurrent Models,30,17,4,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_261_paper.json,0,0,5,1,0,0,2,4,0,1,0,3,0,0,3,0,1,0,0,20,4,7,29,5,2,70,5,8,1,12,1,0,0,0,0,0,6,1,89,240,88,1,17,28,34,9,4
1,2020,Meta-Learning Acquisition Functions for Transfer Learning in Bayesian Optimization,41,7,0,2,7,4,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,Accept (Spotlight),Accepted,8,8,6,7.33,good,ICLR_2020_609_paper.json,0,0,2,4,2,2,4,5,0,0,1,5,0,0,0,0,2,0,2,29,0,2,19,13,3,64,3,29,6,14,0,2,2,1,0,2,4,6,46,216,39,0,2,4,19,14,7
1,2019,Convolutional Neural Networks on Non-uniform Geometrical Signals Using Euclidean Spectral Transformation,52,22,9,0,4,0,0,4,11,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,Accept (Poster),Accepted,5,7,4,5.33,good,ICLR_2019_25_paper.json,2,0,0,1,3,3,1,2,0,0,0,6,0,0,1,0,0,1,2,22,4,1,10,3,4,32,2,19,2,11,0,0,0,0,1,0,1,2,36,128,10,0,5,4,1,1,2
1,2019,Hierarchical interpretations for neural network predictions,42,15,19,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_336_paper.json,0,0,2,0,2,0,0,3,0,1,0,3,0,0,2,0,0,0,1,14,2,2,26,8,3,45,1,11,5,13,0,0,4,1,2,1,3,0,61,188,103,5,21,23,37,25,9
1,2020,Exploring Model-based Planning with Policy Networks,45,13,15,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_85_paper.json,1,2,3,2,5,1,4,2,0,0,0,5,1,0,1,0,0,1,1,29,2,6,34,9,1,48,1,22,2,6,4,1,9,3,0,1,2,1,21,173,104,0,7,39,30,30,6
1,2020,Learning-Augmented Data Stream Algorithms,31,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,3,6.33,good,ICLR_2020_437_paper.json,1,1,2,3,0,0,2,7,0,0,0,7,1,0,3,0,2,0,8,37,5,0,13,17,2,87,3,22,5,16,0,3,0,0,1,0,2,0,111,287,28,0,1,4,9,15,1
1,2017,A STRUCTURED SELF-ATTENTIVE SENTENCE EMBEDDING,35,23,13,0,2,1,0,0,0,4,6,2,0,0,0,0,0,0,1,1,1,0,0,0,Accept (Poster),Accepted,6,5,8,6.33,good,ICLR_2017_113_paper.json,0,0,0,1,2,1,1,4,0,0,0,3,1,0,0,0,2,0,2,17,3,0,20,10,1,50,2,29,2,11,1,0,0,0,0,0,4,6,57,196,1685,0,73,386,271,215,55
1,2017,Trusting SVM for Piecewise Linear CNNs,32,14,3,2,2,7,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,Accept (Poster),Accepted,5,4,6,5,good,ICLR_2017_111_paper.json,0,1,4,1,2,2,0,5,1,1,0,8,0,0,1,0,0,0,10,36,1,3,25,18,0,75,2,16,6,10,2,0,2,2,0,0,2,5,92,261,11,4,1,3,1,0,0
1,2017,Program Synthesis for Character Level Language Modeling,33,14,0,0,4,3,0,0,1,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,5,8,8,7,good,ICLR_2017_42_paper.json,0,0,6,0,1,1,2,3,1,0,0,1,3,0,0,0,0,0,2,20,5,0,19,15,2,34,4,17,4,9,2,0,0,0,3,0,1,2,26,143,11,2,0,4,1,4,0
1,2018,A Scalable Laplace Approximation for Neural Networks,31,12,6,0,6,9,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,9,6,6,7,good,ICLR_2018_94_paper.json,1,1,3,1,2,2,2,5,1,1,0,4,3,0,1,0,6,3,6,42,0,1,34,3,2,33,1,21,1,4,0,0,0,0,2,0,1,4,60,167,227,14,36,57,65,61,27
0,2019,Deep Anomaly Detection with Outlier Exposure,51,23,5,8,6,6,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2019_269_paper.json,7,0,8,2,1,3,1,7,0,1,0,2,2,0,3,0,0,3,1,41,10,2,31,15,2,37,1,29,5,18,0,2,2,2,4,1,2,6,30,199,767,12,77,171,258,273,116
0,2018,Stochastic gradient descent performs variational inference converges to limit cycles for deep networks,68,29,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,5,6,6.33,good,ICLR_2018_309_paper.json,1,3,5,3,3,0,2,0,0,2,0,4,1,0,1,0,0,0,12,37,3,2,38,5,1,54,0,7,2,6,0,1,0,1,0,1,0,1,89,211,238,39,51,59,56,32,17
0,2018,Unsupervised Neural Machine Translation,36,19,2,2,4,1,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,5,7,6,good,ICLR_2018_110_paper.json,0,0,4,4,1,0,2,7,3,3,0,2,2,0,1,0,2,1,4,36,0,0,22,6,3,35,1,12,2,11,4,0,1,5,1,1,1,9,10,124,657,119,181,173,100,86,24
1,2020,Locality and Compositionality in Zero-Shot Learning,60,21,16,2,5,2,1,1,13,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_225_paper.json,1,0,10,2,6,4,4,2,0,0,0,3,1,0,0,0,3,1,3,40,2,5,33,7,0,57,4,13,0,6,2,0,0,1,2,0,1,3,43,179,43,0,1,12,14,18,0
0,2017,Variational Recurrent Adversarial Deep Domain Adaptation,29,8,3,0,0,1,0,2,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,Accept (Poster),Accepted,6,5,6,5.67,good,ICLR_2017_41_paper.json,3,0,1,1,1,1,3,3,0,0,0,3,1,1,0,0,0,1,1,20,4,1,17,4,2,42,1,16,1,9,1,0,3,3,2,0,4,1,26,137,76,7,10,19,18,15,8
1,2019,Convolutional Neural Networks on Non-uniform Geometrical Signals Using Euclidean Spectral Transformation,52,22,9,0,4,0,0,4,11,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,Accept (Poster),Accepted,5,7,4,5.33,good,ICLR_2019_25_paper.json,2,0,0,1,3,3,1,2,0,0,0,6,0,0,1,0,0,1,2,22,4,1,10,3,4,32,2,19,2,11,0,0,0,0,1,0,1,2,36,128,10,0,5,4,1,1,2
0,2017,Pointer Sentinel Mixture Models,23,13,7,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,8,8,7.67,good,ICLR_2017_187_paper.json,0,0,4,1,4,0,1,4,1,0,0,5,0,1,0,1,0,2,5,29,1,1,35,13,1,29,0,11,4,1,1,0,3,0,0,0,0,3,62,165,1197,4,40,237,266,290,163
0,2018,Learning to Count Objects in Natural Images for Visual Question Answering,34,22,0,6,6,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,4,5.33,good,ICLR_2018_141_paper.json,1,0,6,2,0,0,0,4,1,3,0,4,1,1,1,0,1,1,5,31,1,3,19,5,1,50,0,8,4,2,1,0,1,0,0,0,1,4,79,179,162,26,39,47,29,28,5
0,2020,Thinking While Moving: Deep Reinforcement Learning with Concurrent Control,27,11,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_358_paper.json,0,1,0,3,1,0,0,7,0,0,0,0,0,0,1,0,0,1,2,16,2,2,23,12,0,50,1,4,5,7,1,0,0,0,0,0,3,2,38,150,27,0,0,3,8,18,2
1,2020,Asymptotics of Wide Networks from Feynman Diagrams,29,20,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,6,8,6.67,good,ICLR_2020_579_paper.json,0,1,4,1,0,2,0,0,1,1,0,0,0,0,4,1,0,0,8,23,17,4,22,11,0,148,2,18,9,12,1,0,0,0,1,0,8,2,234,489,79,0,9,32,20,19,8
1,2020,Automated Relational Meta-learning,36,25,3,8,8,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,3,6.33,good,ICLR_2020_26_paper.json,0,0,1,1,5,1,1,5,1,0,0,2,0,0,1,0,2,0,4,24,3,5,29,25,2,60,2,14,2,9,2,1,3,1,3,0,1,4,51,217,52,0,0,23,20,13,4
0,2017,Variable Computation in Recurrent Neural Networks,24,5,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Accept (Poster),Accepted,7,7,4,6,good,ICLR_2017_139_paper.json,1,0,3,1,0,0,0,2,0,0,0,9,0,0,1,0,0,0,0,17,1,0,18,6,3,26,0,12,6,3,3,1,3,0,0,0,3,2,26,113,49,5,11,11,7,7,1
1,2019,Feature Intertwiner for Object Detection,36,16,11,2,7,0,0,3,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,5,9,7,good,ICLR_2019_382_paper.json,2,0,4,3,0,1,3,6,0,0,0,5,1,2,0,0,1,2,13,43,6,5,37,13,1,27,3,8,2,8,2,1,4,0,0,0,2,1,107,227,10,1,4,2,3,1,0
1,2018,Alternating Multi-bit Quantization for Recurrent Neural Networks,36,15,0,9,4,1,0,1,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,8,7,7,7.33,good,ICLR_2018_301_paper.json,1,0,4,2,1,2,2,8,0,1,0,6,3,2,2,0,1,0,5,40,2,1,17,6,0,46,0,15,2,13,0,0,1,1,2,0,3,3,55,167,98,23,27,23,16,9,1
1,2019,Neural Program Repair by Jointly Learning to Localize and Repair,24,13,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,Accept (Poster),Accepted,7,6,5,6,good,ICLR_2019_135_paper.json,1,0,3,0,1,1,0,4,0,0,1,5,0,0,1,0,2,2,1,22,4,1,16,12,1,50,1,16,0,7,1,2,3,2,3,0,3,6,35,163,91,1,12,28,24,29,15
1,2020,Implicit Bias of Gradient Descent based Adversarial Training on Separable Data,36,13,5,9,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,3,8,6,5.67,good,ICLR_2020_46_paper.json,0,0,8,0,4,2,1,1,1,0,0,0,1,0,1,0,1,1,3,24,1,1,28,5,1,96,2,14,6,10,0,0,1,0,2,0,4,2,132,305,24,0,1,6,12,4,3
1,2019,Latent Convolutional Models,21,8,1,3,2,2,0,2,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2019_180_paper.json,1,1,4,2,1,3,3,5,0,3,0,0,3,2,2,0,2,2,5,39,1,1,22,8,1,40,2,14,1,8,0,1,1,3,2,3,3,3,37,151,14,1,5,5,2,2,2
1,2020,Posterior sampling for multi-agent reinforcement learning: solving extensive games with imperfect information,27,3,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Accept (Talk),Accepted,6,6,8,6.67,good,ICLR_2020_649_paper.json,4,1,5,1,1,0,1,9,0,0,1,5,1,1,1,0,1,0,3,35,8,0,15,14,1,75,6,22,1,5,2,3,1,0,0,0,0,0,115,268,10,0,0,3,4,5,1
0,2019,Learning Procedural Abstractions and Evaluating Discrete Latent Temporal Structure,32,5,4,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,Accept (Poster),Accepted,5,6,7,6,good,ICLR_2019_131_paper.json,0,0,5,3,2,2,0,3,0,2,0,2,1,0,0,0,3,1,5,29,8,1,28,3,0,69,0,18,2,15,2,0,2,3,2,4,1,4,58,220,8,0,0,2,3,3,1
1,2018,Learning Discrete Weights Using the Local Reparameterization Trick,16,7,0,5,5,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2018_168_paper.json,1,0,2,1,2,2,1,7,0,0,0,7,1,0,1,0,3,0,0,28,0,1,15,2,0,37,1,13,2,12,1,2,0,1,2,0,3,4,36,132,79,11,20,17,23,9,5
1,2019,Gradient descent aligns the layers of deep linear networks,16,12,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,9,6,7,7.33,good,ICLR_2019_191_paper.json,0,0,4,0,0,2,1,0,0,0,0,1,0,1,4,0,0,1,2,16,2,4,8,1,0,27,0,1,1,1,1,1,0,0,2,0,3,0,89,141,165,7,27,49,44,42,13
0,2019,GANSynth: Adversarial Neural Audio Synthesis,35,24,4,8,5,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,8,7,good,ICLR_2019_171_paper.json,0,1,3,1,1,4,1,5,1,0,0,6,3,1,1,0,1,0,5,34,2,1,25,4,3,17,2,10,6,6,3,1,0,0,0,0,1,1,33,115,272,3,33,102,93,46,18
0,2019,Deep reinforcement learning with relational inductive biases,49,35,27,3,5,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_235_paper.json,0,0,4,2,0,0,2,4,0,4,1,3,0,0,0,0,2,1,7,30,2,0,23,12,1,23,1,6,1,8,1,0,5,0,1,0,2,1,67,154,135,1,31,43,33,29,9
1,2019,Efficiently testing local optimality and escaping saddles for ReLU networks,41,25,10,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,3,6,6,5,good,ICLR_2019_263_paper.json,0,1,4,0,1,2,0,4,1,2,0,1,1,0,0,0,0,0,1,18,4,4,25,12,2,90,3,4,0,9,5,1,0,1,1,0,2,3,148,314,7,2,2,3,0,0,1
1,2017,Reasoning with Memory Augmented Neural Networks for Language Comprehension,16,12,7,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2017_176_paper.json,1,1,2,2,2,0,1,0,2,0,0,4,0,0,1,0,0,0,0,16,1,0,15,27,2,24,3,11,0,7,1,1,3,1,0,0,2,4,65,167,28,9,2,5,1,1,0
1,2020,PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search,44,25,4,12,3,1,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_548_paper.json,0,0,4,0,2,1,4,3,0,1,0,9,0,0,2,0,0,0,6,32,1,1,32,7,4,30,1,11,3,14,2,1,2,2,2,2,0,0,45,160,0,1,13,101,146,122,43
1,2018,Auto-Encoding Sequential Monte Carlo,12,6,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,3,7,5.67,good,ICLR_2018_291_paper.json,0,1,2,3,0,3,2,3,0,0,0,3,0,0,0,1,1,0,1,20,2,1,25,8,0,53,1,12,3,9,0,0,1,0,2,1,1,2,50,171,114,24,26,24,24,8,8
1,2018,When is a Convolutional Filter Easy to Learn?,40,29,23,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Accept (Poster),Accepted,6,9,8,7.67,good,ICLR_2018_307_paper.json,0,0,4,1,2,1,0,1,1,0,0,2,4,0,2,0,1,0,5,24,1,0,6,1,1,72,2,16,3,4,2,0,0,0,0,0,0,3,76,187,119,41,31,21,10,5,3
0,2017,Sparsely-Connected Neural Networks: Towards Efficient VLSI Implementation of Deep Neural Networks,34,19,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2017_184_paper.json,0,0,4,2,4,0,0,3,0,0,0,5,0,0,4,0,3,0,7,32,0,0,13,12,4,12,0,9,0,10,0,0,5,0,2,0,1,1,46,115,34,12,4,6,5,6,1
1,2019,MisGAN: Learning from Incomplete Data with Generative Adversarial Networks,23,8,4,2,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2019_294_paper.json,3,0,1,2,0,0,4,8,1,0,0,1,0,0,0,0,0,2,2,24,3,1,36,8,1,55,3,20,2,6,1,0,3,1,4,1,1,1,59,206,109,0,10,40,41,23,9
0,2018,Learning Approximate Inference Networks for Structured Prediction,44,20,1,2,7,4,2,0,0,8,3,1,1,0,0,0,1,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,5,9,7,good,ICLR_2018_85_paper.json,1,0,1,0,1,3,2,11,1,2,0,6,0,0,0,0,5,1,4,38,4,3,22,5,0,58,3,33,3,10,2,2,3,1,2,1,5,1,65,223,46,8,18,10,7,3,2
1,2019,KnockoffGAN: Generating Knockoffs for Feature Selection using Generative Adversarial Networks,36,8,7,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Oral),Accepted,6,10,7,7.67,good,ICLR_2019_6_paper.json,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,10,4,4,24,7,1,55,6,25,7,15,1,9,1,5,4,1,3,2,52,226,41,2,11,8,11,12,1
0,2018,Wasserstein Auto-Encoders,30,15,3,4,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Oral),Accepted,8,8,8,8,good,ICLR_2018_11_paper.json,2,0,9,4,0,2,2,5,0,0,0,5,1,0,1,0,2,0,3,36,5,2,18,14,2,34,3,12,0,5,1,5,0,2,1,1,2,2,44,153,53,78,174,159,156,89,30
1,2019,DHER: Hindsight Experience Replay for Dynamic Goals,20,5,2,0,1,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_117_paper.json,0,0,8,2,1,2,3,2,1,0,0,2,1,0,0,0,0,0,1,23,1,4,28,6,1,32,4,13,5,11,0,1,1,3,2,1,0,3,49,165,45,0,6,10,20,12,5
0,2020,Few-shot Text Classification with Distributional Signatures,54,22,14,2,4,3,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,Accept (Poster),Accepted,6,1,3,3.33,poor,ICLR_2020_88_paper.json,4,0,4,3,1,6,3,9,1,0,0,2,2,0,0,0,0,1,4,40,5,0,12,11,0,62,4,29,4,20,0,0,0,0,0,1,2,4,52,206,94,0,2,19,38,45,12
1,2020,Hyper-SAGNN: a self-attention based graph neural network for hypergraphs,29,11,6,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,Accept (Poster),Accepted,8,8,,8,good,ICLR_2020_396_paper.json,1,0,4,1,2,2,0,5,2,0,0,5,1,0,1,0,1,0,4,29,3,2,17,7,1,69,6,27,1,24,2,5,3,2,6,2,6,5,48,236,88,0,7,17,32,41,8
0,2020,Adversarial Lipschitz Regularization,34,17,1,8,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_488_paper.json,3,0,8,1,4,3,2,5,2,0,0,8,2,2,2,0,1,0,4,47,8,2,24,10,2,23,2,11,1,6,4,2,0,1,1,0,2,2,64,165,30,0,0,10,10,11,7
1,2018,Semantic Interpolation in Implicit Models,19,4,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,5,7,6,good,ICLR_2018_35_paper.json,0,0,3,1,4,2,0,2,0,0,0,1,0,0,2,0,0,0,1,16,1,1,14,5,2,15,1,8,1,2,0,0,3,0,0,0,1,0,33,87,16,2,6,3,3,1,1
1,2019,On the loss landscape of a class of deep neural networks with no bad local valleys,50,28,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,6,8,7,good,ICLR_2019_193_paper.json,0,0,9,0,1,3,2,1,0,2,0,0,0,0,2,0,1,1,3,25,4,2,28,14,0,62,4,7,4,14,1,0,0,0,3,0,7,3,124,277,72,6,16,24,16,11,2
1,2018,Gradient Estimators for Implicit Models,57,23,12,3,9,6,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2018_279_paper.json,2,2,4,2,2,4,0,2,0,0,0,3,3,0,4,0,0,0,5,33,4,1,38,21,3,50,1,13,1,6,2,2,1,3,0,2,1,0,77,226,73,14,17,16,17,7,6
1,2020,Distributionally Robust Neural Networks,64,23,3,2,9,7,0,1,3,2,6,0,1,0,0,0,0,1,0,2,0,0,1,1,Accept (Poster),Accepted,8,3,6,5.67,good,ICLR_2020_393_paper.json,3,1,9,3,3,8,1,9,3,1,1,4,0,1,2,0,3,0,6,58,1,0,19,1,1,47,3,15,2,13,1,2,0,0,0,2,3,2,33,145,434,0,0,46,139,272,115
1,2017,Incremental Network Quantization: Towards Lossless CNNs with Low-precision Weights,26,19,7,3,7,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,7,7.33,good,ICLR_2017_154_paper.json,1,0,1,0,3,1,1,4,0,5,1,6,1,0,1,0,0,0,5,30,1,0,18,10,2,38,2,14,2,14,1,1,1,1,0,1,3,4,40,153,845,149,201,189,153,128,41
1,2020,A Neural Dirichlet Process Mixture Model for Task-Free Continual Learning,50,20,1,7,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_395_paper.json,0,1,5,3,1,4,4,7,3,1,0,5,0,0,1,0,4,0,11,50,3,0,40,31,0,78,2,29,1,11,1,1,3,3,2,0,1,9,79,294,1,0,2,22,38,46,20
1,2019,Stochastic Gradient/Mirror Descent: Minimax Optimality and Implicit Regularization,39,14,11,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,Accept (Poster),Accepted,5,7,5,5.67,good,ICLR_2019_189_paper.json,0,0,5,0,2,1,2,0,0,1,0,2,0,1,4,0,0,0,2,20,7,3,29,9,0,53,2,2,1,1,0,0,0,0,1,0,3,1,126,238,41,1,13,12,8,8,8
1,2018,Learning to cluster in order to transfer across domains and tasks,45,15,2,1,4,8,2,1,7,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2,Accept (Poster),Accepted,7,5,9,7,good,ICLR_2018_193_paper.json,0,0,1,0,3,0,3,3,0,2,0,1,1,1,3,0,2,0,13,33,6,3,26,15,6,41,1,20,3,12,1,1,3,1,2,2,4,5,83,235,113,8,17,24,31,39,15
1,2020,Learning Hierarchical Discrete Linguistic Units from Visually-Grounded Speech,75,33,2,1,6,0,0,0,2,0,9,0,1,0,8,0,0,0,0,5,0,0,0,1,Accept (Talk),Accepted,8,8,6,7.33,good,ICLR_2020_651_paper.json,2,1,2,4,4,0,2,7,4,1,0,6,2,0,2,0,2,0,2,41,2,2,41,8,2,45,1,8,3,9,1,2,1,1,3,0,1,0,33,163,63,0,0,20,24,20,4
1,2018,Learning Discrete Weights Using the Local Reparameterization Trick,16,7,0,5,5,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2018_168_paper.json,1,0,2,1,2,2,1,7,0,0,0,7,1,0,1,0,3,0,0,28,0,1,15,2,0,37,1,13,2,12,1,2,0,1,2,0,3,4,36,132,79,11,20,17,23,9,5
1,2020,Sampling-Free Learning of Bayesian Quantized Neural Networks,39,6,16,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_231_paper.json,3,0,4,5,2,3,1,5,0,1,0,3,0,0,1,0,1,0,2,31,7,1,24,10,1,78,3,13,1,8,0,0,1,0,0,0,1,1,74,223,5,0,0,1,1,2,0
1,2017,Machine Comprehension Using Match-LSTM and Answer Pointer,24,21,3,3,3,1,0,2,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2017_83_paper.json,1,0,1,1,4,0,0,7,0,4,0,5,0,1,1,0,1,1,2,29,0,2,15,12,4,37,1,11,0,13,2,4,0,2,0,1,2,5,38,149,0,115,113,84,75,59,10
1,2020,MetaPix: Few-Shot Video Retargeting,41,13,6,4,9,4,0,3,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_236_paper.json,1,2,3,1,3,1,5,6,0,1,0,4,1,0,0,0,0,1,5,34,1,0,16,3,1,44,4,13,5,13,0,1,2,0,1,0,3,0,12,119,19,0,0,12,5,5,0
