meaningful_comparison,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2019,Understanding Composition of Word Embeddings via Tensor Decomposition,41,4,7,0,2,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_150_paper.json,1,0,2,1,1,5,4,7,0,0,0,5,0,1,4,0,3,0,10,44,2,1,15,7,2,93,2,18,3,13,0,0,2,2,3,0,1,3,109,276,7,2,0,2,2,1,0
0,2020,Dynamics-Aware Embeddings,48,18,26,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,Accept (Poster),Accepted,8,8,6,7.33,good,ICLR_2020_459_paper.json,2,1,5,1,1,0,1,8,2,0,0,5,0,0,0,1,1,2,7,37,3,3,13,10,1,50,2,21,3,7,2,0,2,1,2,0,0,1,20,141,729,0,0,7,13,6,6
0,2017,Learning End-to-End Goal-Oriented Dialog,34,19,11,2,1,0,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Oral),Accepted,7,8,8,7.67,good,ICLR_2017_4_paper.json,1,0,8,2,2,1,1,3,0,1,1,0,1,2,0,0,2,1,2,28,0,3,27,7,0,33,1,14,4,8,2,0,3,0,6,0,1,1,75,185,1,162,162,140,84,71,17
1,2020,Geometric Insights into the Convergence of Nonlinear TD Learning,30,13,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,3,5.67,good,ICLR_2020_87_paper.json,1,2,5,0,1,0,0,0,0,0,0,4,0,0,3,0,3,0,4,23,2,2,18,0,1,71,3,5,7,4,6,1,1,0,1,0,2,2,94,220,10,0,3,3,4,0,3
0,2019,MAE: Mutual Posterior-Divergence Regularization for Variational AutoEncoders,47,13,12,4,9,5,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_214_paper.json,0,0,4,2,0,0,2,6,0,1,0,5,2,1,2,0,1,1,9,36,3,2,23,5,2,21,0,12,0,7,2,3,2,2,2,1,2,4,31,124,29,0,6,4,14,4,2
0,2020,ALBERT: A Lite BERT for Self-supervised Learning of Language Representations,57,23,10,0,8,3,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,8,7.33,good,ICLR_2020_575_paper.json,0,0,6,3,3,3,5,4,3,2,0,10,2,0,2,0,4,0,3,50,6,0,25,2,3,28,3,8,2,12,1,1,1,3,1,1,3,2,20,122,3501,0,0,0,0,594,406
0,2019,Approximating CNNs with Bag-of-local-Features models works surprisingly well on ImageNet,33,11,2,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_348_paper.json,2,0,0,1,0,2,0,1,0,0,0,6,0,0,0,0,1,0,3,16,2,1,37,2,1,23,2,5,0,4,1,1,0,0,0,0,4,1,31,115,405,1,90,117,119,90,32
0,2020,Image-guided Neural Object Rendering,58,11,2,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,13,0,0,0,Accept (Poster),Accepted,6,8,3,5.67,good,ICLR_2020_45_paper.json,0,1,1,6,0,0,2,7,0,0,0,9,1,0,0,0,2,0,6,35,2,3,8,6,3,32,6,26,2,15,1,0,1,2,0,0,2,2,42,153,29,0,0,10,13,6,1
0,2020,Discriminative Particle Filter Reinforcement Learning for Complex Partial observations,46,15,12,0,10,2,1,1,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,6,8,7.33,good,ICLR_2020_496_paper.json,3,0,6,1,3,1,4,12,1,1,1,5,0,0,1,0,3,2,4,48,5,3,27,26,2,38,1,19,0,10,5,2,0,1,3,0,6,8,66,222,22,0,0,6,10,6,3
0,2019,Recurrent Experience Replay in Distributed Reinforcement Learning,26,10,6,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,8,7,7.33,good,ICLR_2019_409_paper.json,2,0,4,2,4,3,3,0,1,1,0,4,2,1,1,0,2,2,1,33,3,3,21,5,1,30,1,13,3,8,1,1,3,1,4,1,3,2,13,117,310,3,53,89,97,76,45
0,2019,On the Universal Approximability and Complexity Bounds of Quantized ReLU Neural Networks,41,21,20,0,7,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,8,7,good,ICLR_2019_314_paper.json,0,0,3,4,1,1,1,2,1,0,1,0,1,0,4,0,0,0,4,23,1,2,20,13,5,93,0,11,1,8,3,0,2,1,2,0,0,1,117,280,16,3,5,3,2,3,1
0,2020,Model-based reinforcement learning for biological sequence design,63,28,12,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Accept (Poster),Accepted,6,3,6,5,good,ICLR_2020_454_paper.json,3,0,7,6,5,4,5,6,2,1,0,3,0,0,0,0,3,1,3,49,5,1,32,10,0,52,5,10,2,21,1,0,0,2,0,0,2,1,25,169,60,0,1,14,19,28,12
0,2018,Learn to Pay Attention,36,11,6,0,3,1,0,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,5,6,6,5.67,good,ICLR_2018_204_paper.json,1,0,2,2,0,2,2,9,0,2,0,9,1,0,1,0,3,1,3,38,3,1,17,15,1,41,3,12,2,12,1,0,1,2,3,0,4,5,47,170,305,24,53,96,86,60,17
0,2019,Learning deep representations by mutual information estimation and maximization,68,17,23,2,7,4,0,4,3,0,0,0,1,0,0,0,2,0,4,2,0,0,0,4,Accept (Oral),Accepted,7,9,7,7.67,good,ICLR_2019_5_paper.json,2,0,5,4,2,1,2,8,0,2,0,5,1,0,0,0,10,1,8,51,4,2,23,12,1,71,3,19,2,18,1,2,1,1,3,5,3,4,57,232,1631,0,4,23,252,558,162
0,2018,Word translation without parallel data,50,15,3,3,3,2,0,0,0,5,14,2,0,0,0,0,0,0,0,2,0,0,0,2,Accept (Poster),Accepted,9,3,8,6.67,good,ICLR_2018_222_paper.json,1,0,5,2,4,1,2,9,0,3,0,8,6,2,2,0,4,0,3,52,1,1,14,9,2,44,3,20,1,25,0,4,2,2,2,0,0,4,36,170,1257,49,274,303,180,143,51
0,2019,Convolutional Neural Networks on Non-uniform Geometrical Signals Using Euclidean Spectral Transformation,52,22,9,0,4,0,0,4,11,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,Accept (Poster),Accepted,5,7,4,5.33,good,ICLR_2019_25_paper.json,2,0,0,1,3,3,1,2,0,0,0,6,0,0,1,0,0,1,2,22,4,1,10,3,4,32,2,19,2,11,0,0,0,0,1,0,1,2,36,128,10,0,5,4,1,1,2
0,2019,Deep Learning 3D Shapes Using Alt-az Anisotropic 2-Sphere Convolution,39,14,0,1,2,2,0,2,7,0,0,0,3,0,0,0,0,0,0,1,3,0,0,1,Accept (Poster),Accepted,6,8,7,7,good,ICLR_2019_445_paper.json,1,0,2,2,2,0,0,2,0,2,0,4,0,0,0,1,1,0,1,18,8,0,23,13,1,29,0,14,0,11,0,1,1,0,1,0,0,1,43,146,26,0,7,2,9,9,1
0,2020,Learning-Augmented Data Stream Algorithms,31,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,3,6.33,good,ICLR_2020_437_paper.json,1,1,2,3,0,0,2,7,0,0,0,7,1,0,3,0,2,0,8,37,5,0,13,17,2,87,3,22,5,16,0,3,0,0,1,0,2,0,111,287,28,0,1,4,9,15,1
0,2020,Learning to Represent Programs with Property Signatures,43,15,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,1,4.33,good,ICLR_2020_160_paper.json,2,2,5,0,1,0,3,4,0,0,0,3,0,0,1,0,1,0,4,26,1,0,10,9,2,69,3,13,2,7,2,1,0,0,2,0,1,2,43,167,24,0,1,10,6,6,3
0,2020,Deep Symbolic Superoptimization Without Human Knowledge,26,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,3,5,good,ICLR_2020_370_paper.json,3,0,3,4,1,0,1,6,0,1,0,4,0,0,0,0,1,0,5,29,2,3,42,18,1,39,0,12,1,5,1,3,2,4,2,0,4,1,89,229,5,0,0,0,2,3,1
1,2018,A Scalable Laplace Approximation for Neural Networks,31,12,6,0,6,9,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,9,6,6,7,good,ICLR_2018_94_paper.json,1,1,3,1,2,2,2,5,1,1,0,4,3,0,1,0,6,3,6,42,0,1,34,3,2,33,1,21,1,4,0,0,0,0,2,0,1,4,60,167,227,14,36,57,65,61,27
0,2019,Deep Anomaly Detection with Outlier Exposure,51,23,5,8,6,6,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2019_269_paper.json,7,0,8,2,1,3,1,7,0,1,0,2,2,0,3,0,0,3,1,41,10,2,31,15,2,37,1,29,5,18,0,2,2,2,4,1,2,6,30,199,767,12,77,171,258,273,116
0,2018,Unsupervised Neural Machine Translation,36,19,2,2,4,1,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,5,7,6,good,ICLR_2018_110_paper.json,0,0,4,4,1,0,2,7,3,3,0,2,2,0,1,0,2,1,4,36,0,0,22,6,3,35,1,12,2,11,4,0,1,5,1,1,1,9,10,124,657,119,181,173,100,86,24
0,2018,Mixed Precision Training of Convolutional Neural Networks using Integer Operations,19,8,7,0,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2018_334_paper.json,0,0,0,0,0,0,1,0,0,1,0,4,2,0,2,0,0,0,1,11,1,2,11,11,4,23,0,13,3,5,1,0,2,0,0,0,2,0,48,126,114,11,28,34,27,14,13
0,2020,Locality and Compositionality in Zero-Shot Learning,60,21,16,2,5,2,1,1,13,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_225_paper.json,1,0,10,2,6,4,4,2,0,0,0,3,1,0,0,0,3,1,3,40,2,5,33,7,0,57,4,13,0,6,2,0,0,1,2,0,1,3,43,179,43,0,1,12,14,18,0
0,2020,Conditional Learning of Fair Representations,39,17,11,0,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Accept (Spotlight),Accepted,6,6,6,6,good,ICLR_2020_565_paper.json,1,0,7,0,6,4,0,3,0,0,1,4,0,0,5,0,1,0,2,34,3,2,32,3,2,75,0,10,0,13,2,0,1,1,1,1,2,2,55,205,56,0,1,11,17,29,6
0,2018,Compressing Word Embeddings via Deep Compositional Code Learning,45,19,1,2,8,1,2,0,2,1,4,0,1,0,1,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,6,7,7,good,ICLR_2018_107_paper.json,1,1,2,3,2,0,0,10,0,0,0,5,0,0,0,0,1,0,3,28,1,1,18,16,2,41,2,17,1,9,1,1,2,1,5,0,1,2,55,176,103,14,28,32,22,7,6
0,2017,Improving Policy Gradient by Exploring Under-appreciated Rewards,40,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,7,8,7,7.33,good,ICLR_2017_77_paper.json,1,0,4,3,4,1,2,5,0,2,0,6,1,0,1,0,0,0,3,33,3,1,34,11,1,37,0,14,2,7,2,0,1,4,0,1,2,2,48,170,36,8,9,3,10,2,2
0,2017,Variable Computation in Recurrent Neural Networks,24,5,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Accept (Poster),Accepted,7,7,4,6,good,ICLR_2017_139_paper.json,1,0,3,1,0,0,0,2,0,0,0,9,0,0,1,0,0,0,0,17,1,0,18,6,3,26,0,12,6,3,3,1,3,0,0,0,3,2,26,113,49,5,11,11,7,7,1
0,2018,Alternating Multi-bit Quantization for Recurrent Neural Networks,36,15,0,9,4,1,0,1,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,8,7,7,7.33,good,ICLR_2018_301_paper.json,1,0,4,2,1,2,2,8,0,1,0,6,3,2,2,0,1,0,5,40,2,1,17,6,0,46,0,15,2,13,0,0,1,1,2,0,3,3,55,167,98,23,27,23,16,9,1
0,2018,Unsupervised Machine Translation Using Monolingual Corpora Only,41,25,15,1,5,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,7,7,7.33,good,ICLR_2018_105_paper.json,0,0,2,5,2,1,1,7,0,2,0,10,1,0,1,0,1,0,2,35,1,0,15,11,1,43,4,9,1,17,1,2,4,2,0,0,6,1,49,167,882,133,225,241,156,134,45
0,2019,Multi-Domain Adversarial Learning,77,20,2,1,9,3,3,3,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,4,Accept (Poster),Accepted,5,8,6,6.33,good,ICLR_2019_356_paper.json,1,0,6,4,2,0,3,2,2,1,0,13,0,0,5,0,2,0,17,58,3,1,30,10,1,10,0,1,4,2,1,3,4,1,3,0,1,1,62,138,44,1,7,12,10,12,3
0,2019,Learning Procedural Abstractions and Evaluating Discrete Latent Temporal Structure,32,5,4,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,Accept (Poster),Accepted,5,6,7,6,good,ICLR_2019_131_paper.json,0,0,5,3,2,2,0,3,0,2,0,2,1,0,0,0,3,1,5,29,8,1,28,3,0,69,0,18,2,15,2,0,2,3,2,4,1,4,58,220,8,0,0,2,3,3,1
0,2019,Deep reinforcement learning with relational inductive biases,49,35,27,3,5,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_235_paper.json,0,0,4,2,0,0,2,4,0,4,1,3,0,0,0,0,2,1,7,30,2,0,23,12,1,23,1,6,1,8,1,0,5,0,1,0,2,1,67,154,135,1,31,43,33,29,9
0,2017,Reasoning with Memory Augmented Neural Networks for Language Comprehension,16,12,7,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2017_176_paper.json,1,1,2,2,2,0,1,0,2,0,0,4,0,0,1,0,0,0,0,16,1,0,15,27,2,24,3,11,0,7,1,1,3,1,0,0,2,4,65,167,28,9,2,5,1,1,0
0,2020,PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search,44,25,4,12,3,1,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_548_paper.json,0,0,4,0,2,1,4,3,0,1,0,9,0,0,2,0,0,0,6,32,1,1,32,7,4,30,1,11,3,14,2,1,2,2,2,2,0,0,45,160,0,1,13,101,146,122,43
0,2017,FILTER SHAPING FOR CONVOLUTIONAL NEURAL NETWORKS,22,9,5,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2017_25_paper.json,0,0,1,0,2,2,0,0,0,0,0,4,2,0,0,0,2,0,5,18,3,0,14,4,2,35,2,5,2,6,1,2,1,0,5,0,1,3,51,137,18,2,4,7,0,1,2
0,2020,Mogrifier LSTM,49,10,20,0,6,6,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Talk),Accepted,6,8,8,7.33,good,ICLR_2020_650_paper.json,0,0,3,3,2,4,3,3,3,0,0,2,0,0,2,0,3,1,7,36,1,0,32,5,0,22,2,6,1,8,2,0,3,0,0,2,0,1,37,122,46,0,1,13,16,18,2
0,2020,Additive Powers-of-Two Quantization: An Efficient Non-uniform Discretization for Neural Networks,25,9,11,1,4,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,6,5,good,ICLR_2020_42_paper.json,0,0,3,1,0,2,1,6,0,0,0,11,0,0,2,0,0,1,4,31,4,3,39,11,4,30,0,14,1,12,0,2,0,4,1,1,0,0,60,186,113,0,0,16,51,52,21
0,2018,Auto-Encoding Sequential Monte Carlo,12,6,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,3,7,5.67,good,ICLR_2018_291_paper.json,0,1,2,3,0,3,2,3,0,0,0,3,0,0,0,1,1,0,1,20,2,1,25,8,0,53,1,12,3,9,0,0,1,0,2,1,1,2,50,171,114,24,26,24,24,8,8
0,2018,Consequentialist conditional cooperation in social dilemmas with imperfect information,57,26,15,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,Accept (Poster),Accepted,7,5,6,6,good,ICLR_2018_231_paper.json,0,1,9,1,4,2,4,5,0,0,0,0,0,0,0,0,1,1,6,34,6,1,30,15,2,43,5,12,3,5,4,0,0,3,1,0,3,1,32,166,53,12,7,13,11,9,4
0,2018,Learning Approximate Inference Networks for Structured Prediction,44,20,1,2,7,4,2,0,0,8,3,1,1,0,0,0,1,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,5,9,7,good,ICLR_2018_85_paper.json,1,0,1,0,1,3,2,11,1,2,0,6,0,0,0,0,5,1,4,38,4,3,22,5,0,58,3,33,3,10,2,2,3,1,2,1,5,1,65,223,46,8,18,10,7,3,2
0,2020,Scalable Model Compression by Entropy Penalized Reparameterization,28,7,3,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_194_paper.json,1,0,0,1,3,0,1,6,2,1,0,3,1,0,0,0,2,0,4,25,1,0,13,13,2,38,1,6,1,2,1,0,1,0,0,2,5,3,29,118,17,0,0,5,8,6,4
1,2018,Wasserstein Auto-Encoders,30,15,3,4,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Oral),Accepted,8,8,8,8,good,ICLR_2018_11_paper.json,2,0,9,4,0,2,2,5,0,0,0,5,1,0,1,0,2,0,3,36,5,2,18,14,2,34,3,12,0,5,1,5,0,2,1,1,2,2,44,153,53,78,174,159,156,89,30
0,2019,DHER: Hindsight Experience Replay for Dynamic Goals,20,5,2,0,1,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_117_paper.json,0,0,8,2,1,2,3,2,1,0,0,2,1,0,0,0,0,0,1,23,1,4,28,6,1,32,4,13,5,11,0,1,1,3,2,1,0,3,49,165,45,0,6,10,20,12,5
0,2020,Adversarial Lipschitz Regularization,34,17,1,8,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_488_paper.json,3,0,8,1,4,3,2,5,2,0,0,8,2,2,2,0,1,0,4,47,8,2,24,10,2,23,2,11,1,6,4,2,0,1,1,0,2,2,64,165,30,0,0,10,10,11,7
0,2017,End-to-end Optimized Image Compression,26,7,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,Accept (Oral),Accepted,7,8,9,8,good,ICLR_2017_2_paper.json,2,2,9,2,1,3,4,8,0,9,0,1,0,0,1,0,1,2,7,52,5,0,19,6,0,36,0,10,2,6,0,1,1,2,1,1,3,3,44,140,15,75,122,196,206,272,105
0,2018,On the regularization of Wasserstein GANs,23,15,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,2,6,5,good,ICLR_2018_311_paper.json,0,1,3,0,2,5,1,1,0,0,1,8,0,1,3,0,1,1,6,34,4,3,45,17,0,47,0,7,2,8,0,1,0,0,2,0,1,1,112,250,163,19,40,39,34,28,16
1,2020,You CAN Teach an Old Dog New Tricks! On Training Knowledge Graph Embeddings,31,16,1,3,3,3,3,0,0,2,2,1,2,0,0,1,0,0,0,1,0,0,0,2,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_461_paper.json,0,0,3,0,3,1,0,2,0,2,0,5,1,0,1,0,0,0,2,20,5,3,23,7,5,27,1,10,1,11,3,1,4,1,0,0,0,4,20,126,124,0,2,28,46,53,16
0,2019,Stochastic Gradient/Mirror Descent: Minimax Optimality and Implicit Regularization,39,14,11,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,Accept (Poster),Accepted,5,7,5,5.67,good,ICLR_2019_189_paper.json,0,0,5,0,2,1,2,0,0,1,0,2,0,1,4,0,0,0,2,20,7,3,29,9,0,53,2,2,1,1,0,0,0,0,1,0,3,1,126,238,41,1,13,12,8,8,8
0,2019,Learning from Positive and Unlabeled Data with a Selection Bias,35,4,0,1,3,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Accept (Poster),Accepted,7,6,5,6,good,ICLR_2019_441_paper.json,2,1,4,2,1,7,0,4,0,0,0,2,0,2,2,0,1,1,6,35,3,1,12,3,1,61,8,21,3,11,0,1,0,0,1,0,1,3,69,199,53,0,11,15,10,18,8
0,2018,Spherical CNNs,36,12,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Accept (Oral),Accepted,8,7,9,8,good,ICLR_2018_6_paper.json,0,1,1,1,3,0,0,3,0,0,0,2,0,0,1,0,0,0,5,17,4,0,16,4,0,50,1,14,1,8,2,0,0,0,1,0,4,1,68,174,491,53,97,107,120,132,39
0,2020,Neural Outlier Rejection for Self-Supervised Keypoint Learning,32,16,8,0,2,0,0,2,11,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_419_paper.json,2,0,1,0,2,2,7,6,1,0,0,5,1,1,0,0,3,0,3,34,4,1,11,8,1,41,0,12,1,19,0,0,1,1,3,0,0,2,34,139,9,0,1,0,3,5,3
0,2020,Sampling-Free Learning of Bayesian Quantized Neural Networks,39,6,16,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_231_paper.json,3,0,4,5,2,3,1,5,0,1,0,3,0,0,1,0,1,0,2,31,7,1,24,10,1,78,3,13,1,8,0,0,1,0,0,0,1,1,74,223,5,0,0,1,1,2,0
0,2017,Machine Comprehension Using Match-LSTM and Answer Pointer,24,21,3,3,3,1,0,2,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2017_83_paper.json,1,0,1,1,4,0,0,7,0,4,0,5,0,1,1,0,1,1,2,29,0,2,15,12,4,37,1,11,0,13,2,4,0,2,0,1,2,5,38,149,0,115,113,84,75,59,10
1,2019,On the Minimal Supervision for Training Any Binary Classifier from Only Unlabeled Data,63,16,3,7,13,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7,Accept (Poster),Accepted,7,8,8,7.67,good,ICLR_2019_43_paper.json,4,0,6,1,0,7,1,0,0,2,0,3,0,1,3,0,1,4,10,43,3,4,30,6,1,34,2,9,1,3,0,1,0,2,1,2,0,1,78,178,62,2,13,19,18,10,5
0,2020,Learning Space Partitions for Nearest Neighbor Search,51,12,5,1,9,6,0,0,2,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,Accept (Poster),Accepted,6,3,6,5,good,ICLR_2020_218_paper.json,0,3,4,2,3,4,0,11,0,3,0,1,0,1,0,0,1,1,8,42,1,2,28,10,1,50,1,15,4,8,2,1,1,0,1,0,1,3,49,178,53,0,4,5,25,20,3
0,2020,Adversarial Training and Provable Defenses: Bridging the Gap,46,32,8,9,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Talk),Accepted,8,6,8,7.33,good,ICLR_2020_685_paper.json,1,1,3,2,1,2,1,7,1,4,0,9,3,3,1,1,4,4,9,57,0,0,22,7,2,79,0,29,5,15,5,1,1,2,1,0,4,1,46,220,112,0,3,37,46,31,12
0,2020,Adversarial AutoAugment,31,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_375_paper.json,0,0,1,6,2,2,0,2,1,2,0,6,2,0,0,1,3,0,3,31,3,1,15,14,0,27,0,9,2,17,0,0,2,0,0,0,0,2,26,118,0,0,0,0,0,0,0
0,2018,Multi-View Data Generation Without View Supervision,28,14,12,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,5,7,6.33,good,ICLR_2018_33_paper.json,0,0,2,2,5,1,3,5,0,2,0,6,3,0,1,3,1,1,3,38,4,2,29,8,3,46,7,17,3,12,1,0,0,2,1,1,3,2,61,202,21,8,5,4,2,1,0
0,2020,GraphZoom: A Multi-level Spectral Approach for Accurate and Scalable Graph Embedding,34,20,7,4,1,1,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,Accept (Talk),Accepted,6,8,8,7.33,good,ICLR_2020_657_paper.json,0,0,5,2,0,1,5,5,1,0,0,8,1,0,2,0,1,0,3,34,7,5,17,15,3,32,2,25,1,14,1,1,5,1,1,2,1,1,44,178,61,0,1,14,30,25,8
0,2019,Von Mises-Fisher Loss for Training Sequence to Sequence Models with Continuous Outputs,43,10,2,3,4,0,0,0,0,4,13,3,0,0,1,0,2,0,1,0,1,0,0,0,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_433_paper.json,1,0,3,1,0,1,0,8,1,1,0,6,1,2,0,0,0,0,5,30,2,1,25,7,1,26,0,16,3,14,3,1,1,0,0,1,1,4,48,154,59,0,15,19,14,12,3
0,2020,Once for All: Train One Network and Specialize it for Efficient Deployment,40,24,6,7,4,1,3,3,10,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_347_paper.json,0,0,4,1,0,3,1,4,0,1,0,3,1,0,1,0,0,3,8,30,1,0,13,6,0,42,1,9,0,6,0,2,4,1,0,2,0,1,33,121,653,0,18,129,276,256,106
0,2018,Learning From Noisy Singly-labeled Data,31,9,3,0,8,0,2,1,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2018_330_paper.json,0,0,2,1,2,2,1,0,0,0,0,8,2,0,3,0,1,0,0,22,1,2,15,12,4,72,2,11,2,12,1,1,0,2,0,0,2,7,64,210,23,14,28,38,21,22,6
