motivation,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
1,2019,Deep Convolutional Networks as shallow Gaussian Processes,34,14,12,1,7,3,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,Accept (Poster),Accepted,5,8,5,6,good,ICLR_2019_100_paper.json,1,0,8,1,2,7,4,3,1,2,0,4,0,0,2,0,1,3,8,47,1,0,15,5,0,37,2,6,4,4,0,1,0,0,2,0,2,2,75,156,193,10,42,48,52,43,21
0,2019,Learning Localized Generative Models for 3D Point Clouds via Graph Convolution,28,14,8,0,6,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,6,9,7,7.33,good,ICLR_2019_315_paper.json,2,0,1,1,2,0,0,4,0,0,0,6,0,1,1,0,2,1,4,25,1,0,23,7,1,27,0,8,0,2,0,0,1,4,4,0,1,2,42,123,111,0,18,24,43,29,13
1,2019,DHER: Hindsight Experience Replay for Dynamic Goals,20,5,2,0,1,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_117_paper.json,0,0,8,2,1,2,3,2,1,0,0,2,1,0,0,0,0,0,1,23,1,4,28,6,1,32,4,13,5,11,0,1,1,3,2,1,0,3,49,165,45,0,6,10,20,12,5
1,2020,Single Episode Policy Transfer in Reinforcement Learning,41,16,3,5,2,8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,Accept (Poster),Accepted,8,8,3,6.33,good,ICLR_2020_277_paper.json,0,0,13,8,0,8,0,4,0,2,0,5,0,0,2,0,2,6,4,54,7,0,25,8,0,43,2,12,2,10,0,0,2,2,1,4,1,2,33,154,25,0,1,11,10,3,2
1,2017,The Neural Noisy Channel,36,18,1,2,2,1,0,0,0,5,10,5,0,0,1,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2017_141_paper.json,2,1,1,3,0,1,1,9,0,0,0,6,1,0,0,0,3,1,5,34,3,0,27,9,3,24,2,8,0,3,0,1,1,3,4,2,1,1,52,144,62,12,15,6,13,6,2
1,2019,DyRep: Learning Representations over Dynamic Graphs,60,32,0,4,6,4,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,7,8,7,good,ICLR_2019_251_paper.json,5,0,5,3,6,4,2,3,0,0,1,17,0,0,1,0,2,0,6,55,7,1,33,14,3,76,2,19,3,16,3,3,1,6,2,0,3,7,75,274,212,1,17,44,78,93,49
1,2020,An Inductive Bias for Distances: Neural Nets that Respect the Triangle Inequality,42,5,7,0,4,2,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,Accept (Poster),Accepted,8,3,8,6.33,good,ICLR_2020_132_paper.json,0,0,0,2,1,3,2,9,0,1,1,4,1,0,3,0,1,0,7,35,2,2,24,1,2,50,1,19,2,11,0,1,1,3,1,0,2,2,116,240,12,0,0,2,3,7,1
1,2018,Polar Transformer Networks,41,12,4,0,4,1,0,0,8,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,Accept (Poster),Accepted,7,7,8,7.33,good,ICLR_2018_45_paper.json,1,0,4,7,2,0,0,5,3,1,0,11,2,0,3,1,1,0,3,44,2,0,13,9,2,27,1,5,3,11,0,0,0,0,1,1,3,2,58,138,120,16,29,32,30,17,12
1,2019,Time-Agnostic Prediction: Predicting Predictable Video Frames,41,7,9,0,7,2,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,7,7,7.33,good,ICLR_2019_388_paper.json,0,0,1,2,0,0,0,4,0,0,0,5,0,0,0,0,1,1,4,18,1,0,21,13,0,53,0,18,6,11,4,1,2,0,5,0,7,3,68,213,77,6,24,18,15,15,5
1,2020,Measuring the Reliability of Reinforcement Learning Algorithms,33,9,8,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Spotlight),Accepted,8,8,6,7.33,good,ICLR_2020_600_paper.json,1,0,1,3,1,1,0,8,0,0,0,0,0,0,2,0,0,2,3,22,3,4,24,6,0,57,5,16,2,1,1,0,0,0,2,1,1,0,40,163,45,0,2,9,16,22,6
0,2020,Adversarial Example Detection and Classification with Asymmetrical Adversarial Training,47,15,16,3,6,1,2,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_104_paper.json,0,0,3,0,4,1,1,6,0,0,0,6,2,2,1,0,1,1,2,30,3,4,31,14,0,46,3,22,0,16,2,0,3,1,1,0,3,0,29,178,23,0,2,4,14,3,0
1,2020,LEARNED STEP SIZE QUANTIZATION,33,9,18,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_173_paper.json,0,0,3,5,2,0,0,3,0,2,0,2,1,0,0,0,1,0,1,20,0,0,18,4,3,32,2,5,1,7,0,0,2,0,1,1,0,0,24,100,282,1,14,59,88,130,64
1,2020,Energy-based models for atomic-resolution protein conformations,56,14,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,Accept (Spotlight),Accepted,8,8,6,7.33,good,ICLR_2020_633_paper.json,0,0,4,4,5,1,1,8,1,0,2,6,1,0,2,0,0,0,2,37,1,0,11,9,0,24,0,9,1,5,0,0,0,0,0,1,1,1,25,88,32,0,0,13,13,9,7
1,2020,Unsupervised Model Selection for Variational Disentangled Representation Learning,58,28,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_167_paper.json,5,2,16,8,3,6,3,5,2,3,0,6,2,0,3,2,1,1,8,76,5,3,45,15,2,59,0,14,0,9,6,7,4,3,5,1,2,1,64,245,46,0,1,16,16,15,7
1,2020,Disentangling neural mechanisms for perceptual grouping,74,14,1,3,6,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Spotlight),Accepted,8,6,8,7.33,good,ICLR_2020_576_paper.json,1,1,2,2,6,5,1,5,1,2,0,1,0,0,0,0,2,1,4,34,4,2,38,26,1,58,0,17,5,13,0,2,3,3,3,2,2,3,82,264,32,0,4,13,4,12,3
1,2018,Learning Latent Permutations with Gumbel-Sinkhorn Networks,55,21,21,1,7,1,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,Accept (Poster),Accepted,8,7,6,7,good,ICLR_2018_30_paper.json,3,1,3,2,3,3,1,2,5,1,3,7,0,0,2,0,6,2,9,53,4,2,21,6,1,76,6,14,4,13,0,0,1,1,1,2,3,2,76,233,167,16,37,29,45,44,20
0,2020,U-GAT-IT: Unsupervised Generative Attentional Networks with Adaptive Layer-Instance Normalization for Image-to-Image Translation,48,16,2,7,7,2,0,4,11,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_403_paper.json,0,0,3,3,3,1,2,3,1,1,0,5,2,2,0,0,0,0,8,34,2,1,11,8,0,26,0,14,2,8,0,0,1,3,2,0,2,3,38,121,277,0,10,62,102,125,37
1,2020,On Solving Minimax Optimization Locally: A Follow-the-Ridge Approach,46,17,7,6,6,6,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_394_paper.json,3,0,7,2,1,2,4,4,0,1,0,4,0,1,1,0,0,2,4,36,8,1,36,6,1,64,3,27,7,9,0,1,1,1,0,0,4,1,98,268,81,0,1,27,34,20,2
0,2020,AutoQ: Automated Kernel-Wise Neural Network Quantization ,38,23,2,2,3,2,1,0,5,0,0,0,3,0,0,1,0,1,0,0,2,0,0,0,Accept (Poster),Accepted,6,3,8,5.67,good,ICLR_2020_35_paper.json,0,0,3,2,1,1,0,4,0,0,1,8,2,0,1,0,0,1,2,26,1,0,24,29,0,19,0,6,1,0,0,0,2,1,4,0,0,1,28,116,45,0,3,10,15,20,9
1,2020,BinaryDuo: Reducing Gradient Mismatch in Binary Activation Network by Coupling Binary Activations,39,20,12,3,2,1,1,1,8,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_453_paper.json,0,0,2,0,3,0,3,7,0,0,0,7,0,0,2,0,0,1,3,28,0,2,29,8,1,38,0,18,1,5,2,1,3,6,4,3,3,3,62,189,33,0,1,8,19,5,4
1,2017,Learning End-to-End Goal-Oriented Dialog,34,19,11,2,1,0,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Oral),Accepted,7,8,8,7.67,good,ICLR_2017_4_paper.json,1,0,8,2,2,1,1,3,0,1,1,0,1,2,0,0,2,1,2,28,0,3,27,7,0,33,1,14,4,8,2,0,3,0,6,0,1,1,75,185,1,162,162,140,84,71,17
1,2020,Geometric Insights into the Convergence of Nonlinear TD Learning,30,13,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,3,5.67,good,ICLR_2020_87_paper.json,1,2,5,0,1,0,0,0,0,0,0,4,0,0,3,0,3,0,4,23,2,2,18,0,1,71,3,5,7,4,6,1,1,0,1,0,2,2,94,220,10,0,3,3,4,0,3
0,2019,MAE: Mutual Posterior-Divergence Regularization for Variational AutoEncoders,47,13,12,4,9,5,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_214_paper.json,0,0,4,2,0,0,2,6,0,1,0,5,2,1,2,0,1,1,9,36,3,2,23,5,2,21,0,12,0,7,2,3,2,2,2,1,2,4,31,124,29,0,6,4,14,4,2
0,2020,Image-guided Neural Object Rendering,58,11,2,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,13,0,0,0,Accept (Poster),Accepted,6,8,3,5.67,good,ICLR_2020_45_paper.json,0,1,1,6,0,0,2,7,0,0,0,9,1,0,0,0,2,0,6,35,2,3,8,6,3,32,6,26,2,15,1,0,1,2,0,0,2,2,42,153,29,0,0,10,13,6,1
1,2020,Optimal Strategies Against Generative Attacks,57,19,5,5,6,6,0,2,5,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,Accept (Talk),Accepted,8,8,8,8,good,ICLR_2020_656_paper.json,2,0,6,5,0,0,2,8,0,1,1,3,0,0,0,0,3,0,2,33,6,1,27,29,2,82,7,22,0,4,0,3,1,1,2,0,4,5,128,324,2,0,0,0,2,0,0
1,2019,Recurrent Experience Replay in Distributed Reinforcement Learning,26,10,6,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,8,7,7.33,good,ICLR_2019_409_paper.json,2,0,4,2,4,3,3,0,1,1,0,4,2,1,1,0,2,2,1,33,3,3,21,5,1,30,1,13,3,8,1,1,3,1,4,1,3,2,13,117,310,3,53,89,97,76,45
1,2019,On the Universal Approximability and Complexity Bounds of Quantized ReLU Neural Networks,41,21,20,0,7,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,8,7,good,ICLR_2019_314_paper.json,0,0,3,4,1,1,1,2,1,0,1,0,1,0,4,0,0,0,4,23,1,2,20,13,5,93,0,11,1,8,3,0,2,1,2,0,0,1,117,280,16,3,5,3,2,3,1
0,2020,The Logical Expressiveness of Graph Neural Networks,29,15,1,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,8,8,8,8,good,ICLR_2020_573_paper.json,3,1,1,0,3,4,0,5,1,0,0,4,0,0,1,0,2,1,9,35,4,1,34,23,1,93,5,16,6,13,1,0,1,5,1,1,3,4,136,348,105,1,2,34,28,44,25
1,2018,Emergent Complexity via Multi-Agent Competition,32,14,10,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,Accept (Poster),Accepted,3,9,7,6.33,good,ICLR_2018_136_paper.json,0,1,2,2,1,0,0,4,1,0,1,7,1,0,0,0,6,1,7,34,2,3,29,9,0,50,2,18,0,15,1,0,0,1,0,0,2,2,46,180,280,46,72,75,46,42,16
1,2018,TD or not TD: Analyzing the Role of Temporal Differencing in Deep Reinforcement Learning,22,11,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2018_297_paper.json,2,0,6,0,0,0,1,9,0,1,0,2,0,1,0,0,6,2,5,35,4,8,42,8,0,46,3,21,2,7,1,0,4,1,6,4,2,2,82,243,17,4,5,4,3,3,0
1,2020,Model-based reinforcement learning for biological sequence design,63,28,12,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Accept (Poster),Accepted,6,3,6,5,good,ICLR_2020_454_paper.json,3,0,7,6,5,4,5,6,2,1,0,3,0,0,0,0,3,1,3,49,5,1,32,10,0,52,5,10,2,21,1,0,0,2,0,0,2,1,25,169,60,0,1,14,19,28,12
1,2019,Learning deep representations by mutual information estimation and maximization,68,17,23,2,7,4,0,4,3,0,0,0,1,0,0,0,2,0,4,2,0,0,0,4,Accept (Oral),Accepted,7,9,7,7.67,good,ICLR_2019_5_paper.json,2,0,5,4,2,1,2,8,0,2,0,5,1,0,0,0,10,1,8,51,4,2,23,12,1,71,3,19,2,18,1,2,1,1,3,5,3,4,57,232,1631,0,4,23,252,558,162
1,2018,Word translation without parallel data,50,15,3,3,3,2,0,0,0,5,14,2,0,0,0,0,0,0,0,2,0,0,0,2,Accept (Poster),Accepted,9,3,8,6.67,good,ICLR_2018_222_paper.json,1,0,5,2,4,1,2,9,0,3,0,8,6,2,2,0,4,0,3,52,1,1,14,9,2,44,3,20,1,25,0,4,2,2,2,0,0,4,36,170,1257,49,274,303,180,143,51
1,2018,Sparse Persistent RNNs: Squeezing Large Recurrent Networks On-Chip,36,17,8,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2018_122_paper.json,2,0,7,0,2,7,2,3,0,5,0,1,2,0,2,0,1,0,7,41,1,1,28,8,0,28,1,10,4,16,2,0,1,2,1,2,3,2,47,157,23,1,6,10,3,3,1
1,2019,M^3RL: Mind-aware Multi-agent Management Reinforcement Learning,43,18,6,2,6,7,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_107_paper.json,0,0,2,0,2,2,2,2,0,0,1,1,0,0,0,0,2,1,1,16,4,1,24,9,1,63,1,14,3,10,1,0,1,0,2,2,2,4,60,202,29,1,4,8,4,10,4
0,2020,Dynamically Pruned Message Passing Networks for Large-scale Knowledge Graph Reasoning,51,14,1,0,8,3,4,0,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_54_paper.json,2,0,3,0,0,0,2,3,0,0,0,4,0,0,2,0,0,1,5,22,3,1,18,5,0,61,4,14,1,5,2,1,0,0,1,1,1,5,33,156,0,0,0,7,19,15,1
1,2019,Convolutional Neural Networks on Non-uniform Geometrical Signals Using Euclidean Spectral Transformation,52,22,9,0,4,0,0,4,11,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,Accept (Poster),Accepted,5,7,4,5.33,good,ICLR_2019_25_paper.json,2,0,0,1,3,3,1,2,0,0,0,6,0,0,1,0,0,1,2,22,4,1,10,3,4,32,2,19,2,11,0,0,0,0,1,0,1,2,36,128,10,0,5,4,1,1,2
1,2019,Hierarchical interpretations for neural network predictions,42,15,19,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_336_paper.json,0,0,2,0,2,0,0,3,0,1,0,3,0,0,2,0,0,0,1,14,2,2,26,8,3,45,1,11,5,13,0,0,4,1,2,1,3,0,61,188,103,5,21,23,37,25,9
1,2017,Trusting SVM for Piecewise Linear CNNs,32,14,3,2,2,7,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,Accept (Poster),Accepted,5,4,6,5,good,ICLR_2017_111_paper.json,0,1,4,1,2,2,0,5,1,1,0,8,0,0,1,0,0,0,10,36,1,3,25,18,0,75,2,16,6,10,2,0,2,2,0,0,2,5,92,261,11,4,1,3,1,0,0
1,2020,A Latent Morphology Model for Open-Vocabulary Neural Machine Translation,50,7,7,2,3,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,6,8,6.67,good,ICLR_2020_595_paper.json,0,0,6,4,2,0,4,8,1,0,0,3,1,0,1,0,1,0,6,37,0,1,15,2,1,38,2,7,0,11,0,0,1,0,2,0,1,1,32,114,10,0,0,5,4,1,0
1,2019,Deep Anomaly Detection with Outlier Exposure,51,23,5,8,6,6,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2019_269_paper.json,7,0,8,2,1,3,1,7,0,1,0,2,2,0,3,0,0,3,1,41,10,2,31,15,2,37,1,29,5,18,0,2,2,2,4,1,2,6,30,199,767,12,77,171,258,273,116
1,2019,L-Shapley and C-Shapley: Efficient Model Interpretation for Structured Data,27,7,4,1,3,2,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,3,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_278_paper.json,2,1,1,4,3,5,0,4,0,1,0,3,2,0,1,0,1,0,10,38,3,6,62,14,1,78,3,15,4,8,2,1,4,1,7,1,3,1,133,347,136,2,23,38,40,38,13
1,2020,Locality and Compositionality in Zero-Shot Learning,60,21,16,2,5,2,1,1,13,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_225_paper.json,1,0,10,2,6,4,4,2,0,0,0,3,1,0,0,0,3,1,3,40,2,5,33,7,0,57,4,13,0,6,2,0,0,1,2,0,1,3,43,179,43,0,1,12,14,18,0
1,2018,Compressing Word Embeddings via Deep Compositional Code Learning,45,19,1,2,8,1,2,0,2,1,4,0,1,0,1,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,6,7,7,good,ICLR_2018_107_paper.json,1,1,2,3,2,0,0,10,0,0,0,5,0,0,0,0,1,0,3,28,1,1,18,16,2,41,2,17,1,9,1,1,2,1,5,0,1,2,55,176,103,14,28,32,22,7,6
1,2020,Identifying through Flows for Recovering Latent Representations,24,10,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,6,,6,good,ICLR_2020_123_paper.json,2,0,6,0,1,4,1,4,0,0,0,4,0,0,1,0,0,1,3,27,9,0,28,1,0,23,1,3,0,3,0,0,1,0,1,1,0,0,36,107,8,0,0,2,3,3,2
0,2017,LR-GAN: Layered Recursive Generative Adversarial Networks for Image Generation,30,19,13,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,6,7,,6.5,good,ICLR_2017_95_paper.json,0,0,2,0,3,2,2,4,0,0,0,5,0,0,0,0,1,0,3,22,5,1,13,12,0,60,2,19,6,14,1,0,2,4,5,0,4,4,77,229,200,44,35,45,43,19,8
1,2017,Pointer Sentinel Mixture Models,23,13,7,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,8,8,7.67,good,ICLR_2017_187_paper.json,0,0,4,1,4,0,1,4,1,0,0,5,0,1,0,1,0,2,5,29,1,1,35,13,1,29,0,11,4,1,1,0,3,0,0,0,0,3,62,165,1197,4,40,237,266,290,163
1,2018,Learning to Count Objects in Natural Images for Visual Question Answering,34,22,0,6,6,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,4,5.33,good,ICLR_2018_141_paper.json,1,0,6,2,0,0,0,4,1,3,0,4,1,1,1,0,1,1,5,31,1,3,19,5,1,50,0,8,4,2,1,0,1,0,0,0,1,4,79,179,162,26,39,47,29,28,5
0,2020,Asymptotics of Wide Networks from Feynman Diagrams,29,20,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,6,8,6.67,good,ICLR_2020_579_paper.json,0,1,4,1,0,2,0,0,1,1,0,0,0,0,4,1,0,0,8,23,17,4,22,11,0,148,2,18,9,12,1,0,0,0,1,0,8,2,234,489,79,0,9,32,20,19,8
1,2020,Automated Relational Meta-learning,36,25,3,8,8,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,3,6.33,good,ICLR_2020_26_paper.json,0,0,1,1,5,1,1,5,1,0,0,2,0,0,1,0,2,0,4,24,3,5,29,25,2,60,2,14,2,9,2,1,3,1,3,0,1,4,51,217,52,0,0,23,20,13,4
0,2017,Improving Policy Gradient by Exploring Under-appreciated Rewards,40,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,7,8,7,7.33,good,ICLR_2017_77_paper.json,1,0,4,3,4,1,2,5,0,2,0,6,1,0,1,0,0,0,3,33,3,1,34,11,1,37,0,14,2,7,2,0,1,4,0,1,2,2,48,170,36,8,9,3,10,2,2
1,2019,Feature Intertwiner for Object Detection,36,16,11,2,7,0,0,3,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,5,9,7,good,ICLR_2019_382_paper.json,2,0,4,3,0,1,3,6,0,0,0,5,1,2,0,0,1,2,13,43,6,5,37,13,1,27,3,8,2,8,2,1,4,0,0,0,2,1,107,227,10,1,4,2,3,1,0
1,2020,Optimal Strategies Against Generative Attacks,57,19,5,5,6,6,0,2,5,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,Accept (Talk),Accepted,8,8,8,8,good,ICLR_2020_656_paper.json,2,0,6,5,0,0,2,8,0,1,1,3,0,0,0,0,3,0,2,33,6,1,27,29,2,82,7,22,0,4,0,3,1,1,2,0,4,5,128,324,2,0,0,0,2,0,0
0,2019,Neural Program Repair by Jointly Learning to Localize and Repair,24,13,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,Accept (Poster),Accepted,7,6,5,6,good,ICLR_2019_135_paper.json,1,0,3,0,1,1,0,4,0,0,1,5,0,0,1,0,2,2,1,22,4,1,16,12,1,50,1,16,0,7,1,2,3,2,3,0,3,6,35,163,91,1,12,28,24,29,15
1,2020,Posterior sampling for multi-agent reinforcement learning: solving extensive games with imperfect information,27,3,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Accept (Talk),Accepted,6,6,8,6.67,good,ICLR_2020_649_paper.json,4,1,5,1,1,0,1,9,0,0,1,5,1,1,1,0,1,0,3,35,8,0,15,14,1,75,6,22,1,5,2,3,1,0,0,0,0,0,115,268,10,0,0,3,4,5,1
1,2019,Gradient descent aligns the layers of deep linear networks,16,12,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,9,6,7,7.33,good,ICLR_2019_191_paper.json,0,0,4,0,0,2,1,0,0,0,0,1,0,1,4,0,0,1,2,16,2,4,8,1,0,27,0,1,1,1,1,1,0,0,2,0,3,0,89,141,165,7,27,49,44,42,13
1,2020,Theory and Evaluation Metrics for Learning Disentangled Representations,34,15,10,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_56_paper.json,4,0,5,2,2,2,3,4,0,0,0,5,0,1,3,0,1,0,5,37,5,5,70,8,2,93,3,15,2,9,0,2,1,3,6,4,5,1,123,357,54,0,3,16,20,16,10
1,2019,GANSynth: Adversarial Neural Audio Synthesis,35,24,4,8,5,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,8,7,good,ICLR_2019_171_paper.json,0,1,3,1,1,4,1,5,1,0,0,6,3,1,1,0,1,0,5,34,2,1,25,4,3,17,2,10,6,6,3,1,0,0,0,0,1,1,33,115,272,3,33,102,93,46,18
0,2019,Deep reinforcement learning with relational inductive biases,49,35,27,3,5,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_235_paper.json,0,0,4,2,0,0,2,4,0,4,1,3,0,0,0,0,2,1,7,30,2,0,23,12,1,23,1,6,1,8,1,0,5,0,1,0,2,1,67,154,135,1,31,43,33,29,9
1,2019,Efficiently testing local optimality and escaping saddles for ReLU networks,41,25,10,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,3,6,6,5,good,ICLR_2019_263_paper.json,0,1,4,0,1,2,0,4,1,2,0,1,1,0,0,0,0,0,1,18,4,4,25,12,2,90,3,4,0,9,5,1,0,1,1,0,2,3,148,314,7,2,2,3,0,0,1
1,2017,Offline bilingual word vectors orthogonal transformations and the inverted softmax,20,5,1,0,2,2,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,6,7,good,ICLR_2017_124_paper.json,1,0,0,4,0,2,1,1,0,0,1,3,1,0,2,0,2,0,1,19,1,0,12,8,2,44,1,19,0,16,0,1,3,0,0,0,1,2,30,140,472,99,137,115,70,47,7
1,2020,PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search,44,25,4,12,3,1,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_548_paper.json,0,0,4,0,2,1,4,3,0,1,0,9,0,0,2,0,0,0,6,32,1,1,32,7,4,30,1,11,3,14,2,1,2,2,2,2,0,0,45,160,0,1,13,101,146,122,43
0,2017,FILTER SHAPING FOR CONVOLUTIONAL NEURAL NETWORKS,22,9,5,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2017_25_paper.json,0,0,1,0,2,2,0,0,0,0,0,4,2,0,0,0,2,0,5,18,3,0,14,4,2,35,2,5,2,6,1,2,1,0,5,0,1,3,51,137,18,2,4,7,0,1,2
1,2020,Additive Powers-of-Two Quantization: An Efficient Non-uniform Discretization for Neural Networks,25,9,11,1,4,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,6,5,good,ICLR_2020_42_paper.json,0,0,3,1,0,2,1,6,0,0,0,11,0,0,2,0,0,1,4,31,4,3,39,11,4,30,0,14,1,12,0,2,0,4,1,1,0,0,60,186,113,0,0,16,51,52,21
